student_id,sleep_hours,addiction_score
5166,4.52,4.42
5167,5.16,13.49
5168,8.73,2.73
5169,6.31,3.29
5170,6.09,14.3
5171,4.07,9.78
5172,4.26,3.46
5173,7.34,3.15
5174,6.95,20.94
5175,6.88,20.93
5176,4.55,9.34
5177,5.76,10.21
5178,8.06,15.06
5179,4.87,15.49
5180,8.41,15.32
5181,4.61,8.91
5182,4.85,19.66
5183,6.39,7.29
5184,8.73,8.32
5185,5.65,17.82
5186,7.29,5.97
5187,6.94,13.07
5188,4.75,3.62
5189,5.24,16.09
5190,8.65,9.03
5191,4.92,11.84
5192,7.48,5.57
5193,8.82,12.47
5194,4.6,15.42
5195,6.0,6.66
5196,5.12,5.88
5197,5.11,11.02
5198,4.59,17.39
5199,7.25,3.81
5200,7.73,7.55
5201,7.38,2.02
5202,8.62,16.21
5203,4.73,7.82
5204,5.6,0.98
5205,5.72,14.79
5206,5.16,10.69
5207,4.71,4.58
5208,6.43,18.77
5209,8.17,10.66
5210,8.77,12.52
5211,4.65,7.91
5212,8.12,18.13
5213,8.12,8.47
5214,5.94,9.83
5215,4.55,2.76
5216,8.95,15.49
5217,7.28,11.27
5218,8.91,13.42
5219,6.42,1.93
5220,5.98,10.09
5221,5.24,13.54
5222,8.92,11.2
5223,5.27,12.81
5224,4.12,6.59
5225,6.56,12.76
5226,5.89,4.77
5227,5.31,11.42
5228,7.17,15.89
5229,5.82,15.05
5230,6.01,7.28
5231,4.12,10.32
5232,6.95,1.81
5233,4.61,17.98
5234,5.07,13.17
5235,7.59,11.37
5236,5.57,5.34
5237,4.82,15.43
5238,6.89,8.01
5239,5.07,10.53
5240,5.35,7.37
5241,7.11,2.5
5242,7.7,10.04
5243,7.7,11.98
5244,6.41,16.86
5245,6.27,13.49
5246,7.94,16.42
5247,4.97,5.17
5248,4.76,7.2
5249,7.32,17.28
5250,6.05,7.98
5251,7.55,7.96
5252,5.28,14.16
5253,5.62,5.12
5254,8.48,10.77
5255,6.11,15.08
5256,6.95,12.3
5257,4.53,4.21
5258,4.89,5.6
5259,4.18,0.85
5260,6.12,8.13
5261,8.94,17.32
5262,8.37,9.45
5263,7.16,12.63
5264,8.31,9.8
5265,6.97,13.35
5266,5.84,16.04
5267,4.87,6.15
5268,7.27,13.79
5269,4.97,12.11
5270,6.09,10.25
5271,8.13,6.45
5272,4.65,10.3
5273,4.65,15.63
5274,5.12,6.7
5275,6.76,15.88
5276,5.26,9.24
5277,6.52,18.84
5278,5.51,0.79
5279,6.53,9.34
5280,5.39,0.69
5281,8.9,3.63
5282,6.46,16.57
5283,7.72,4.49
5284,7.5,9.56
5285,6.45,3.88
5286,5.19,7.24
5287,6.55,12.42
5288,7.4,13.19
5289,6.3,15.06
5290,4.41,7.07
5291,4.09,18.57
5292,5.64,16.57
5293,4.75,9.71
5294,8.53,6.29
5295,4.88,18.23
5296,5.97,13.67
5297,7.56,12.25
5298,8.08,9.42
5299,6.39,11.32
5300,4.91,14.99
5301,5.35,11.4
5302,6.09,8.33
5303,5.82,12.71
5304,5.74,3.05
5305,4.66,11.71
5306,8.57,18.41
5307,4.15,15.56
5308,6.2,7.84
5309,8.9,7.24
5310,7.3,15.44
5311,5.78,14.28
5312,4.73,6.92
5313,8.82,13.86
5314,4.07,9.6
5315,7.41,10.91
5316,8.4,-0.91
5317,4.13,1.39
5318,7.63,4.28
5319,8.99,18.3
5320,7.2,2.26
5321,6.07,7.78
5322,8.37,15.35
5323,6.77,10.78
5324,7.75,11.25
5325,6.94,7.17
5326,4.19,17.43
5327,5.07,4.42
5328,4.39,4.35
5329,4.53,4.55
5330,4.08,1.16
5331,6.11,5.22
5332,4.89,8.98
5333,8.28,6.42
5334,7.75,11.34
5335,6.87,1.66
5336,6.45,2.64
5337,5.28,9.21
5338,6.37,17.29
5339,7.21,13.6
5340,7.91,15.11
5341,4.41,7.44
5342,7.54,11.99
5343,7.71,10.31
5344,6.79,11.85
5345,5.07,5.27
5346,6.7,12.77
5347,6.51,7.67
5348,6.38,9.77
5349,6.3,10.86
5350,4.55,-0.53
5351,4.91,4.21
5352,4.49,5.55
5353,5.21,19.15
5354,5.32,-0.18
5355,5.23,6.22
5356,5.05,16.48
5357,7.68,6.73
5358,8.09,1.52
5359,5.64,4.78
5360,5.53,0.63
5361,8.22,4.0
5362,7.12,2.9
5363,5.47,7.01
5364,7.57,16.25
5365,5.72,7.14
5366,6.93,12.7
5367,8.96,7.1
5368,5.51,2.77
5369,8.65,13.34
5370,5.6,2.68
5371,6.7,19.05
5372,6.3,6.66
5373,7.92,19.1
5374,4.31,7.79
5375,7.14,5.19
5376,7.8,16.06
5377,6.36,18.09
5378,4.53,4.14
5379,5.22,17.49
5380,7.4,0.49
5381,8.48,5.86
5382,6.11,9.84
5383,6.8,11.73
5384,5.14,14.63
5385,6.06,6.9
5386,5.68,0.74
5387,7.28,10.73
5388,8.92,5.81
5389,8.07,9.97
5390,4.96,13.12
5391,6.89,1.52
5392,4.33,7.82
5393,5.23,8.41
5394,4.86,13.82
5395,5.68,15.63
5396,7.39,8.59
5397,6.5,2.29
5398,8.66,1.04
5399,5.06,6.85
5400,5.82,14.0
5401,5.65,21.17
5402,5.18,13.63
5403,8.97,10.72
5404,5.94,9.19
5405,8.7,4.05
5406,5.95,21.48
5407,5.02,17.26
5408,4.6,8.9
5409,8.28,4.43
5410,4.16,15.48
5411,8.82,3.86
5412,6.09,14.05
5413,5.24,11.58
5414,7.09,2.32
5415,4.66,19.66
5416,4.36,14.92
5417,8.14,17.8
5418,6.12,12.07
5419,6.59,7.75
5420,4.88,7.91
5421,4.31,9.22
5422,5.84,8.26
5423,6.53,8.46
5424,7.83,15.33
5425,6.51,4.58
5426,7.91,3.88
5427,4.58,5.31
5428,4.32,15.25
5429,4.79,12.41
5430,7.86,5.23
5431,7.8,16.03
5432,4.71,1.31
5433,4.15,9.96
5434,7.43,12.82
5435,8.28,13.5
5436,7.77,0.68
5437,5.01,14.32
5438,6.92,16.73
5439,7.79,10.99
5440,5.28,9.13
5441,6.64,2.99
5442,5.57,12.25
5443,5.13,8.7
5444,8.85,13.61
5445,8.56,9.18
5446,6.23,11.05
5447,4.68,1.29
5448,7.64,4.57
5449,5.28,5.46
5450,4.84,3.62
5451,5.91,13.02
5452,6.65,14.43
5453,4.49,10.77
5454,6.86,12.21
5455,4.08,10.17
5456,8.46,7.82
5457,8.6,6.69
5458,7.67,8.19
5459,6.33,12.44
5460,5.27,4.83
5461,7.72,2.06
5462,8.66,6.82
5463,4.79,15.32
5464,6.33,12.47
5465,5.58,11.31
5466,5.78,11.49
5467,6.03,11.31
5468,8.76,15.61
5469,5.29,10.63
5470,6.46,6.12
5471,8.76,8.2
5472,6.38,5.44
5473,8.32,4.6
5474,4.29,17.62
5475,8.77,7.64
5476,4.94,9.07
5477,8.9,12.92
5478,4.88,9.15
5479,6.22,12.36
5480,5.54,17.7
5481,6.17,7.61
5482,5.25,16.43
5483,8.83,2.38
5484,5.53,3.91
5485,7.27,4.98
5486,4.69,11.74
5487,8.12,17.35
5488,6.71,18.08
5489,8.9,13.61
5490,6.12,5.02
5491,4.98,18.77
5492,5.73,11.71
5493,7.68,9.26
5494,7.3,10.37
5495,7.89,3.7
5496,4.37,8.47
5497,6.9,13.15
5498,8.66,11.51
5499,4.54,6.98
5500,4.47,7.3
5501,7.58,20.78
5502,5.58,8.01
5503,7.29,5.43
5504,6.73,5.01
5505,8.93,5.51
5506,8.45,16.53
5507,7.39,9.64
5508,5.31,11.1
5509,5.31,10.53
5510,8.41,14.42
5511,6.93,10.76
5512,7.95,11.69
5513,6.25,10.36
5514,4.52,2.16
5515,5.66,18.64
5516,4.81,17.73
5517,7.91,14.73
5518,7.5,13.99
5519,4.44,17.45
5520,7.11,10.84
5521,8.37,15.14
5522,7.49,9.8
5523,6.56,3.37
5524,5.56,7.77
5525,8.44,16.85
5526,6.11,5.7
5527,8.28,16.15
5528,7.91,-1.87
5529,8.08,7.57
5530,8.95,7.75
5531,7.74,4.59
5532,4.17,5.27
5533,5.03,4.29
5534,4.18,17.41
5535,4.95,-0.28
5536,4.31,5.11
5537,6.51,5.32
5538,4.14,13.04
5539,6.36,11.62
5540,8.49,11.59
5541,7.74,10.96
5542,8.72,5.66
5543,5.13,16.51
5544,6.66,13.49
5545,5.59,2.47
5546,6.47,8.84
5547,6.79,8.09
5548,4.18,6.85
5549,5.17,15.3
5550,7.52,12.31
5551,7.86,6.47
5552,6.85,5.15
5553,5.35,21.91
5554,6.03,16.9
5555,4.48,16.13
5556,8.77,10.3
5557,8.34,8.56
5558,4.33,5.87
5559,4.83,3.44
5560,6.91,8.91
5561,5.16,12.24
5562,8.67,7.68
5563,7.78,16.45
5564,5.37,10.02
5565,4.03,7.61
5566,8.0,5.23
5567,6.12,10.24
5568,7.21,0.01
5569,5.43,4.9
5570,4.71,7.73
5571,7.38,13.61
5572,6.25,9.22
5573,5.18,7.24
5574,4.69,10.37
5575,6.9,9.54
5576,7.63,9.5
5577,5.42,16.25
5578,7.68,10.26
5579,4.92,11.27
5580,5.69,15.75
5581,7.72,17.29
5582,7.3,14.35
5583,5.35,15.3
5584,4.61,12.48
5585,4.21,5.66
5586,8.19,9.16
5587,4.38,19.07
5588,4.57,11.47
5589,5.19,19.35
5590,6.23,4.87
5591,7.95,5.21
5592,5.24,17.86
5593,6.72,15.06
5594,4.45,16.05
5595,6.32,14.96
5596,4.89,9.09
5597,5.06,10.13
5598,5.83,16.36
5599,7.81,11.2
5600,7.72,5.4
5601,6.07,6.72
5602,4.59,8.43
5603,5.4,9.08
5604,6.53,13.29
5605,8.35,2.08
5606,8.84,11.88
5607,7.19,13.68
5608,5.75,8.91
5609,7.47,14.79
5610,5.68,10.95
5611,7.13,14.83
5612,5.22,8.08
5613,5.33,4.55
5614,4.38,16.74
5615,6.1,13.21
5616,7.09,4.23
5617,7.94,17.45
5618,8.05,14.47
5619,8.96,19.75
5620,4.44,9.02
5621,6.47,14.41
5622,6.61,11.42
5623,8.02,8.18
5624,5.33,9.37
5625,4.35,8.88
5626,5.57,2.19
5627,8.92,6.23
5628,8.5,5.48
5629,5.98,17.85
5630,8.38,11.97
5631,4.16,14.89
5632,5.57,18.94
5633,7.63,14.12
5634,5.11,14.9
5635,4.99,7.91
5636,8.31,5.01
5637,7.08,6.27
5638,8.95,9.51
5639,4.67,16.08
5640,5.78,11.18
5641,5.56,7.33
5642,8.4,14.47
5643,5.28,6.77
5644,5.77,3.69
5645,4.71,11.41
5646,7.88,20.69
5647,5.19,11.39
5648,4.34,12.04
5649,6.18,9.9
5650,5.96,5.36
5651,4.89,8.13
5652,4.67,14.6
5653,8.48,8.1
5654,4.34,13.73
5655,4.5,16.7
5656,5.23,12.94
5657,8.76,17.17
5658,4.43,4.12
5659,8.08,5.29
5660,8.46,6.16
5661,5.89,11.19
5662,5.47,3.89
5663,7.39,14.78
5664,7.51,15.8
5665,7.9,3.91
5666,8.15,8.26
5667,5.34,7.71
5668,7.43,14.86
5669,4.67,13.9
5670,6.55,3.66
5671,7.06,4.76
5672,4.81,12.41
5673,4.38,14.11
5674,4.97,2.05
5675,6.1,7.99
5676,8.44,8.69
5677,6.66,5.45
5678,7.74,14.52
5679,4.87,6.11
5680,4.53,12.04
5681,5.2,13.81
5682,5.57,2.64
5683,6.74,11.91
5684,8.41,15.64
5685,6.13,17.92
5686,6.59,3.44
5687,4.02,10.01
5688,4.17,12.45
5689,4.42,9.82
5690,7.49,17.71
5691,6.43,3.63
5692,4.96,4.66
5693,6.96,11.88
5694,6.72,2.14
5695,4.44,17.57
5696,7.2,10.59
5697,7.84,12.23
5698,5.43,17.08
5699,7.44,8.07
5700,5.0,6.4
5701,7.78,3.05
5702,8.56,6.89
5703,6.21,3.29
5704,5.22,13.46
5705,6.0,7.82
5706,5.25,5.76
5707,4.01,9.6
5708,7.25,5.78
5709,4.21,19.3
5710,5.05,2.46
5711,7.61,18.77
5712,7.33,9.07
5713,4.37,9.9
5714,7.3,7.63
5715,8.65,15.24
5716,4.37,5.93
5717,6.08,12.77
5718,7.65,16.59
5719,7.34,14.53
5720,5.13,10.7
5721,4.82,20.32
5722,7.92,13.37
5723,8.78,2.11
5724,7.84,12.73
5725,8.82,8.23
5726,7.02,5.19
5727,8.65,13.99
5728,7.45,11.16
5729,8.54,2.82
5730,4.81,18.34
5731,8.08,11.7
5732,4.98,17.4
5733,4.14,15.08
5734,6.59,17.19
5735,5.59,12.09
5736,4.22,5.33
5737,8.9,11.07
5738,7.33,4.96
5739,8.51,2.3
5740,9.0,6.46
5741,5.96,0.68
5742,5.27,17.97
5743,4.92,12.74
5744,6.58,9.63
5745,7.03,8.5
5746,6.36,7.1
5747,5.94,16.94
5748,4.84,11.2
5749,6.21,1.2
5750,4.43,11.28
5751,8.33,8.72
5752,4.23,14.93
5753,5.9,4.63
5754,4.5,2.26
5755,7.87,14.47
5756,5.56,15.3
5757,4.57,17.44
5758,6.66,8.09
5759,8.58,9.84
5760,8.54,10.4
5761,5.25,7.21
5762,7.6,12.12
5763,4.15,3.85
5764,4.66,5.5
5765,6.5,19.25
5766,5.14,9.43
5767,7.99,13.97
5768,8.66,4.87
5769,4.02,6.94
5770,5.16,12.09
5771,6.2,15.42
5772,6.82,6.64
5773,8.58,17.63
5774,8.46,1.46
5775,7.19,19.58
5776,5.29,6.71
5777,7.92,11.02
5778,5.01,6.98
5779,8.83,13.01
5780,4.03,11.81
5781,6.85,6.29
5782,4.44,19.1
5783,6.04,5.58
5784,7.17,6.3
5785,7.45,14.56
5786,7.93,10.33
5787,6.97,1.41
5788,5.26,6.53
5789,8.45,15.01
5790,8.06,2.76
5791,4.8,9.69
5792,8.13,12.22
5793,8.86,13.5
5794,7.19,14.43
5795,5.41,12.56
5796,7.03,11.98
5797,5.71,8.59
5798,7.38,2.83
5799,6.72,11.53
5800,8.65,17.58
5801,7.09,13.88
5802,5.07,2.87
5803,7.63,7.17
5804,5.5,12.04
5805,5.36,13.54
5806,5.96,14.51
5807,4.06,11.32
5808,8.85,3.8
5809,6.66,18.35
5810,7.87,13.73
5811,5.29,6.27
5812,7.73,5.69
5813,6.84,16.23
5814,6.12,17.07
5815,8.85,4.91
5816,6.47,0.67
5817,7.29,0.2
5818,4.08,6.47
5819,5.51,11.52
5820,8.44,11.39
5821,7.79,14.75
5822,6.68,10.45
5823,8.5,-0.91
5824,6.43,5.66
5825,6.83,6.37
5826,5.91,1.13
5827,7.1,3.23
5828,5.6,11.83
5829,5.93,13.93
5830,8.83,15.22
5831,4.56,12.39
5832,4.53,10.31
5833,4.22,10.39
5834,5.6,1.78
5835,5.99,17.41
5836,4.47,1.68
5837,6.75,3.67
5838,6.92,9.81
5839,7.76,17.1
5840,8.88,18.56
5841,7.1,15.73
5842,4.56,17.3
5843,4.44,7.28
5844,7.89,17.26
5845,7.25,15.82
5846,4.81,18.45
5847,5.27,8.71
5848,7.75,5.15
5849,6.83,12.7
5850,6.93,6.86
5851,5.05,16.55
5852,7.15,10.48
5853,7.85,17.23
5854,8.43,9.82
5855,7.68,14.32
5856,6.88,10.24
5857,7.37,11.69
5858,6.43,8.26
5859,5.13,18.36
5860,8.41,12.06
5861,6.66,8.8
5862,6.97,16.94
5863,8.95,0.95
5864,8.93,9.07
5865,6.93,3.37
5866,4.17,18.22
5867,5.98,9.08
5868,8.69,5.65
5869,5.44,18.35
5870,9.0,12.96
5871,4.42,3.93
5872,6.84,18.11
5873,6.58,15.14
5874,5.28,3.89
5875,8.74,14.39
5876,7.1,10.64
5877,5.15,14.56
5878,5.92,3.14
5879,7.61,12.75
5880,5.49,-1.34
5881,8.4,13.56
5882,4.83,1.12
5883,5.32,6.84
5884,4.72,6.32
5885,4.52,17.67
5886,5.5,5.86
5887,9.0,13.24
5888,4.47,11.6
5889,5.07,12.56
5890,5.36,5.43
5891,7.1,13.67
5892,7.73,0.55
5893,7.76,2.84
5894,4.04,10.58
5895,7.26,15.66
5896,7.15,5.05
5897,6.59,2.21
5898,5.9,1.56
5899,7.99,13.86
5900,5.72,7.35
5901,5.15,15.52
5902,5.55,2.66
5903,6.2,2.96
5904,5.07,6.11
5905,7.04,9.56
5906,8.42,11.77
5907,6.98,2.86
5908,6.23,17.54
5909,7.98,7.01
5910,7.74,14.83
5911,5.84,8.91
5912,7.02,0.92
5913,7.65,13.97
5914,5.23,13.98
5915,5.83,9.47
5916,4.53,11.69
5917,8.94,8.19
5918,4.43,12.58
5919,4.84,7.56
5920,6.4,14.96
5921,8.33,7.17
5922,5.78,5.49
5923,7.84,5.16
5924,7.38,4.62
5925,7.19,8.24
5926,8.23,7.13
5927,4.07,13.27
5928,8.65,6.7
5929,8.15,11.29
5930,8.69,10.89
5931,7.97,16.96
5932,8.39,14.81
5933,5.02,15.67
5934,5.6,12.44
5935,5.58,9.13
5936,4.55,11.01
5937,7.65,17.23
5938,4.68,1.91
5939,4.26,12.1
5940,7.88,5.69
5941,8.52,11.06
5942,7.82,8.4
5943,8.13,11.87
5944,6.98,10.85
5945,8.44,18.61
5946,6.48,11.25
5947,8.94,15.28
5948,4.52,4.06
5949,8.05,7.17
5950,7.21,8.35
5951,6.9,8.19
5952,7.63,4.94
5953,8.2,8.71
5954,8.31,11.32
5955,4.88,10.32
5956,4.99,6.49
5957,4.08,6.69
5958,4.66,10.91
5959,5.32,2.15
5960,7.61,5.17
5961,6.38,0.61
5962,7.79,-0.45
5963,6.43,5.7
5964,6.78,1.15
5965,4.56,7.22
5966,7.88,11.37
5967,7.79,4.09
5968,5.54,9.33
5969,5.64,13.84
5970,5.1,20.33
5971,8.07,5.04
5972,7.74,14.73
5973,7.05,7.2
5974,5.19,3.75
5975,4.86,14.61
5976,4.25,15.57
5977,4.23,6.67
5978,4.94,11.89
5979,4.5,14.38
5980,6.78,2.82
5981,5.79,6.78
5982,6.22,6.99
5983,6.97,16.23
5984,7.3,0.7
5985,7.24,18.02
5986,5.3,2.54
5987,8.05,8.24
5988,8.59,11.55
5989,5.58,13.51
5990,4.09,2.79
5991,8.5,4.87
5992,8.62,14.89
5993,4.25,5.79
5994,4.02,5.13
5995,8.08,13.81
5996,5.51,10.62
5997,8.57,4.1
5998,5.08,9.42
5999,8.31,19.64
6000,4.34,2.52
6001,5.3,10.24
6002,8.87,2.99
6003,5.16,4.01
6004,4.67,3.96
6005,8.29,9.05
6006,4.59,12.08
6007,4.49,7.78
6008,5.62,14.63
6009,7.18,5.21
6010,7.55,9.53
6011,8.41,9.56
6012,6.7,15.13
6013,5.97,11.94
6014,5.79,12.89
6015,8.23,7.06
6016,7.62,11.54
6017,8.53,3.42
6018,8.82,11.74
6019,5.5,17.2
6020,6.65,-4.51
6021,7.16,7.44
6022,4.82,9.47
6023,4.27,12.22
6024,8.34,8.96
6025,6.68,19.68
6026,6.85,10.67
6027,6.77,3.77
6028,7.77,1.24
6029,4.73,14.8
6030,7.07,5.31
6031,6.35,1.31
6032,8.48,13.56
6033,6.6,13.03
6034,8.71,14.96
6035,5.77,8.89
6036,8.83,12.63
6037,8.38,19.84
6038,6.92,6.5
6039,5.77,10.72
6040,5.88,17.62
6041,7.86,9.33
6042,6.9,12.64
6043,6.01,7.25
6044,7.18,10.56
6045,7.67,9.49
6046,4.11,15.24
6047,4.45,13.49
6048,4.47,3.98
6049,5.16,2.04
6050,6.13,2.93
6051,8.02,13.42
6052,5.76,4.07
6053,4.09,13.81
6054,6.42,5.5
6055,8.98,8.61
6056,5.75,5.85
6057,8.81,12.59
6058,4.51,9.77
6059,4.87,18.02
6060,7.62,9.09
6061,6.51,1.68
6062,7.83,3.4
6063,8.32,17.64
6064,5.26,11.69
6065,7.41,1.69
6066,7.04,16.4
6067,8.31,6.75
6068,6.15,8.65
6069,4.26,2.37
6070,6.87,16.09
6071,8.79,5.25
6072,4.07,10.32
6073,5.2,7.32
6074,5.58,3.48
6075,7.83,9.1
6076,5.62,5.94
6077,5.2,6.35
6078,7.24,13.09
6079,4.23,5.88
6080,4.85,5.56
6081,6.04,9.84
6082,5.78,7.59
6083,5.74,14.9
6084,4.54,5.99
6085,5.8,15.23
6086,7.99,13.38
6087,6.07,13.65
6088,6.93,3.93
6089,4.82,-1.0
6090,4.35,14.07
6091,8.4,14.81
6092,5.66,12.31
6093,5.75,2.67
6094,8.39,3.58
6095,7.54,13.24
6096,7.78,12.14
6097,7.41,3.82
6098,4.53,4.34
6099,8.79,9.38
6100,8.55,10.44
6101,5.18,12.58
6102,8.02,13.8
6103,6.05,10.76
6104,7.42,7.21
6105,4.83,13.14
6106,6.69,22.75
6107,4.63,13.51
6108,6.68,16.41
6109,5.22,6.18
6110,6.26,14.49
6111,7.34,12.39
6112,8.39,9.15
6113,4.83,7.05
6114,8.47,15.26
6115,5.95,10.22
6116,8.22,2.62
6117,6.56,5.0
6118,8.31,11.73
6119,7.31,9.82
6120,6.54,6.39
6121,5.56,15.03
6122,8.84,15.07
6123,8.0,13.7
6124,5.91,8.11
6125,4.83,11.91
6126,7.9,-0.02
6127,8.95,8.21
6128,5.39,9.5
6129,8.58,11.62
6130,4.63,6.86
6131,8.76,2.49
6132,7.73,5.26
6133,5.73,9.68
6134,5.52,13.92
6135,7.22,15.53
6136,6.97,6.17
6137,8.59,1.06
6138,7.83,2.11
6139,6.7,17.0
6140,8.64,-0.41
6141,6.96,-0.91
6142,8.25,9.46
6143,8.2,5.59
6144,8.6,2.29
6145,4.34,7.86
6146,6.92,7.5
6147,6.34,9.62
6148,6.45,17.17
6149,6.3,3.32
6150,8.19,9.95
6151,5.59,17.57
6152,6.31,16.61
6153,5.0,13.27
6154,5.26,14.13
6155,7.3,5.39
6156,4.58,11.05
6157,4.94,15.62
6158,6.64,14.6
6159,4.22,5.89
6160,4.63,6.08
6161,8.32,14.61
6162,8.23,14.26
6163,5.74,9.07
6164,5.74,2.53
6165,8.68,11.63
6166,4.13,13.13
6167,6.9,3.85
6168,6.99,3.04
6169,7.94,6.41
6170,8.76,12.11
6171,5.78,10.08
6172,6.19,15.32
6173,7.36,10.06
6174,8.84,16.49
6175,8.45,10.54
6176,7.34,6.93
6177,8.28,5.6
6178,4.43,3.6
6179,5.89,16.84
6180,4.07,8.65
6181,4.89,3.88
6182,7.15,5.99
6183,8.43,13.63
6184,7.16,3.67
6185,7.32,8.71
6186,4.52,12.07
6187,7.32,8.05
6188,6.27,10.46
6189,7.26,11.94
6190,5.63,14.81
6191,6.91,13.05
6192,6.12,12.01
6193,6.79,2.45
6194,4.74,14.75
6195,5.98,1.69
6196,5.87,0.42
6197,7.68,16.86
6198,7.53,13.03
6199,8.54,10.68
6200,7.16,14.75
6201,5.57,20.2
6202,7.92,11.65
6203,6.48,11.05
6204,4.97,14.5
6205,7.74,4.37
6206,4.66,5.04
6207,4.89,15.65
6208,7.79,5.6
6209,7.85,4.65
6210,7.95,6.68
6211,5.47,0.87
6212,8.33,19.14
6213,7.61,10.92
6214,8.17,10.1
6215,7.54,15.87
6216,6.9,18.07
6217,4.55,10.84
6218,7.55,15.65
6219,7.45,8.41
6220,5.56,4.98
6221,7.68,6.13
6222,6.75,15.5
6223,6.8,14.64
6224,5.84,12.84
6225,4.58,13.04
6226,5.08,1.46
6227,7.84,2.21
6228,5.36,8.4
6229,4.01,7.44
6230,8.99,13.92
6231,5.05,10.87
6232,7.28,10.89
6233,8.63,7.82
6234,7.0,14.18
6235,8.0,16.71
6236,8.88,16.98
6237,8.3,18.12
6238,6.79,8.09
6239,5.82,1.97
6240,6.41,14.76
6241,8.21,17.05
6242,8.27,6.59
6243,8.23,9.04
6244,6.99,7.73
6245,6.38,6.9
6246,5.56,10.45
6247,4.02,2.52
6248,7.82,14.94
6249,5.38,12.59
6250,5.65,5.69
6251,8.22,9.95
6252,4.26,8.09
6253,8.64,9.49
6254,4.01,6.71
6255,8.7,9.67
6256,6.27,15.03
6257,4.51,16.27
6258,7.37,7.79
6259,8.48,9.83
6260,6.19,18.8
6261,7.46,3.0
6262,8.9,1.06
6263,5.2,10.25
6264,8.1,8.9
6265,5.48,4.25
6266,6.13,12.99
6267,5.41,11.68
6268,6.23,15.15
6269,4.03,2.87
6270,5.52,10.13
6271,6.23,7.93
6272,7.16,14.0
6273,7.19,9.65
6274,6.92,8.55
6275,5.47,13.21
6276,8.74,2.83
6277,5.96,12.25
6278,5.08,3.47
6279,6.77,10.47
6280,7.74,3.14
6281,4.06,16.94
6282,5.38,13.97
6283,8.12,17.47
6284,6.54,5.26
6285,6.04,9.14
6286,8.65,1.95
6287,4.45,17.68
6288,7.08,16.12
6289,5.71,11.09
6290,4.35,14.91
6291,5.07,4.31
6292,7.14,15.29
6293,4.14,12.3
6294,6.96,17.8
6295,8.78,11.82
6296,7.98,13.81
6297,5.73,17.38
6298,4.69,5.88
6299,6.33,17.39
6300,5.96,5.06
6301,8.86,13.5
6302,8.95,14.33
6303,6.05,2.76
6304,4.74,8.98
6305,8.55,3.62
6306,7.97,20.13
6307,6.56,5.84
6308,5.83,10.41
6309,6.24,14.69
6310,8.51,4.11
6311,4.92,8.51
6312,8.03,11.55
6313,4.09,6.13
6314,8.6,15.52
6315,6.5,2.15
6316,5.13,7.32
6317,4.01,13.48
6318,6.8,8.19
6319,5.22,14.11
6320,7.16,14.57
6321,5.41,13.29
6322,4.44,8.55
6323,6.53,9.96
6324,6.82,6.33
6325,6.26,12.66
6326,6.29,12.37
6327,6.95,5.08
6328,6.63,6.29
6329,4.66,8.44
6330,4.99,1.72
6331,4.71,9.49
6332,7.47,3.7
6333,6.64,8.22
6334,6.15,4.98
6335,7.99,13.99
6336,5.63,3.5
6337,6.84,18.47
6338,4.37,8.07
6339,7.72,14.08
6340,7.48,14.98
6341,8.01,0.06
6342,8.42,18.94
6343,7.79,12.76
6344,8.22,0.79
6345,5.73,5.09
6346,5.72,11.22
6347,8.72,14.57
6348,8.57,10.82
6349,6.74,10.94
6350,5.83,13.66
6351,8.33,16.07
6352,5.62,17.61
6353,4.77,8.69
6354,7.2,14.52
6355,4.21,6.07
6356,5.9,8.23
6357,8.04,16.04
6358,5.48,10.42
6359,8.66,4.0
6360,8.78,5.05
6361,8.08,13.2
6362,8.94,16.01
6363,6.65,9.93
6364,6.85,6.74
6365,8.18,6.68
6366,6.46,8.03
6367,6.03,3.29
6368,7.07,3.84
6369,7.29,10.14
6370,7.75,2.93
6371,7.34,2.79
6372,7.73,15.53
6373,7.37,14.54
6374,6.4,16.08
6375,4.67,10.15
6376,7.93,6.27
6377,4.15,17.21
6378,8.96,4.15
6379,8.14,14.37
6380,7.35,16.51
6381,8.83,13.92
6382,7.06,14.67
6383,4.28,11.71
6384,6.8,13.16
6385,5.39,1.8
6386,5.85,18.58
6387,6.3,1.95
6388,7.87,18.06
6389,6.51,5.29
6390,6.37,3.96
6391,5.51,17.02
6392,6.7,4.31
6393,5.24,16.02
6394,5.3,6.92
6395,7.79,16.76
6396,5.71,10.12
6397,4.26,14.67
6398,5.72,7.85
6399,7.19,0.69
6400,8.07,17.52
6401,8.81,7.77
6402,7.73,8.17
6403,6.14,10.02
6404,5.5,9.06
6405,4.65,5.4
6406,7.14,2.2
6407,6.55,3.72
6408,7.39,14.5
6409,5.19,4.0
6410,5.62,17.62
6411,5.46,3.75
6412,7.99,4.87
6413,4.86,12.25
6414,7.04,2.41
6415,4.26,10.89
6416,6.75,15.05
6417,4.32,3.09
6418,4.88,13.57
6419,4.57,6.35
6420,5.73,5.01
6421,5.72,4.13
6422,8.13,18.87
6423,5.13,4.22
6424,4.43,15.49
6425,7.02,11.66
6426,7.44,2.18
6427,5.47,8.4
6428,7.01,15.0
6429,7.88,8.92
6430,5.74,6.33
6431,6.63,14.79
6432,4.73,0.61
6433,4.12,16.48
6434,8.91,16.74
6435,5.5,13.03
