student_id,study_hours,attendance,grades
945,5.89,91.62,75.39
946,1.57,64.85,14.12
947,7.24,77.63,103.45746799523263
948,1.56,71.99,58.67472718768224
949,7.65,72.48,76.28
950,7.75,91.15,100.0
951,6.86,60.22,88.4
952,7.59,89.96,84.65
953,1.79,92.42,68.27
954,7.54,96.05,99.72088761560212
955,2.23,85.08,73.61
956,4.06,73.34,59.67
957,9.48,77.09,99.34
958,5.53,98.79,88.66
959,9.71,95.25,100.0
960,1.8,78.54,37.4
961,5.3,97.72,43.37
962,1.56,92.92,51.91783108345125
963,6.67,96.04,58.63836249357057
964,1.71,87.32,73.19
965,2.58,94.31,67.45
966,3.33,95.67,84.91
967,7.74,63.68,61.46903751707893
968,2.48,98.61,88.13538767705647
969,8.62,73.34,97.73
970,2.19,77.6,72.79
971,1.32,91.68,71.18
972,4.56,86.6,32.77
973,9.81,95.72,102.17504784722018
974,1.99,76.02,18.36
975,1.92,74.93,47.42
976,7.76,61.27,69.11215503337397
977,3.81,78.51,49.52
978,7.46,88.96,54.5766592758857
979,2.8,72.05,62.05
980,5.14,78.51,63.52
981,3.39,68.78,52.24469526224957
982,5.06,90.91,82.76626414604591
983,7.92,62.42,62.51605247006818
984,7.86,88.22,56.35232805367256
985,5.64,75.16,53.65
986,9.36,61.66,77.81
987,3.37,94.14,64.49
988,3.16,79.51,47.80901757862212
989,6.52,83.97,75.69
990,6.59,89.28,93.03
991,1.42,86.2,44.9
992,6.47,89.23,82.2
993,4.37,90.49,38.71
994,7.73,83.57,81.75
995,8.27,74.63,77.78
996,5.97,69.73,51.5
997,1.02,96.12,54.29
998,6.73,98.8,93.78
999,7.74,74.31,86.35
1000,3.24,64.49,70.7
1001,5.18,68.9,77.43
1002,9.69,86.83,78.18298312588541
1003,3.68,66.92,49.84
1004,3.01,91.2,41.24
1005,2.9,96.92,30.13
1006,6.03,98.55,83.32
1007,9.55,60.37,95.99
1008,6.48,98.33,88.85
1009,3.73,89.61,56.55
1010,6.75,63.36,49.92
1011,6.62,76.61,82.08
1012,6.37,88.0,79.49
1013,2.43,98.27,62.49
1014,6.71,66.57,72.66
1015,4.87,65.11,30.29
1016,1.17,78.89,39.41
1017,5.86,98.72,47.31
1018,9.9,98.86,88.4
1019,4.15,69.12,39.57
1020,9.69,72.77,71.69241666345292
1021,1.87,96.32,16.09
1022,7.59,89.39,98.9839242766319
1023,2.03,98.89,61.01
1024,3.46,95.73,52.43
1025,6.14,68.6,79.47566584894383
1026,6.34,90.39,47.74
1027,7.98,61.94,72.16168041890619
1028,6.54,92.71,88.55
1029,6.34,84.06,76.27
1030,9.21,98.24,100.0
1031,5.07,98.4,38.13
1032,3.03,62.03,23.28
1033,2.46,66.42,46.25
1034,4.6,79.37,74.46
1035,7.41,95.18,89.11573720651262
1036,1.38,92.58,37.45601457706731
1037,2.16,98.57,52.37
1038,1.96,84.72,24.56
1039,6.27,70.26,32.64
1040,3.19,61.0,49.72
1041,2.5,68.92,46.64
1042,6.33,87.01,89.67
1043,7.85,97.05,75.84
1044,3.99,72.84,64.31
1045,6.2,95.03,75.09
1046,1.88,75.8,54.97
1047,9.42,72.33,99.01
1048,4.03,80.35,78.79
1049,9.98,77.69,88.46
1050,9.81,96.55,91.09
1051,8.01,78.73,73.02
1052,1.18,71.09,41.79
1053,5.89,93.7,86.88
1054,1.78,99.95,41.38
1055,9.06,85.93,85.4
1056,8.11,70.02,59.14525840213293
1057,9.75,69.55,87.67
1058,6.48,62.31,63.72
1059,5.7,63.09,67.26
1060,5.67,96.6,66.96671223711466
1061,4.48,63.86,37.40572590195784
1062,5.22,79.37,34.8
1063,6.72,87.92,60.77043702320368
1064,9.4,94.01,100.0
1065,6.36,66.85,70.1
1066,8.71,77.51,80.28
1067,8.77,70.06,86.25
1068,5.67,70.23,76.37
1069,4.13,72.15,37.34
1070,6.76,83.48,51.19
1071,5.01,60.66,74.83632666406236
1072,1.73,76.35,41.16
1073,4.4,67.47,84.3
1074,9.95,98.68,99.99514458537568
1075,1.44,83.31,67.02117237709824
1076,7.27,94.72,74.12860887135716
1077,8.57,67.83,89.33748398847271
1078,6.84,92.4,68.06
1079,6.13,76.59,69.0
1080,7.37,67.11,81.11
1081,4.86,90.45,41.81
1082,1.82,90.48,48.17
1083,9.66,99.84,84.09663563832972
1084,4.89,91.24,58.73
1085,6.99,65.81,64.56
1086,5.78,72.9,67.26
1087,1.49,78.07,35.16
1088,9.57,65.07,86.58191783436553
1089,8.13,91.52,87.66638063005834
1090,2.34,81.07,33.04
1091,9.83,97.78,107.21567995913912
1092,7.63,83.57,60.68911539561161
1093,5.25,80.92,42.97939902410722
1094,6.5,62.86,93.46
1095,1.96,65.97,22.56
1096,6.04,93.98,81.36
1097,1.66,99.63,33.7
1098,5.9,76.61,61.23
1099,5.97,92.4,40.48
1100,8.87,85.1,106.0673636142916
1101,7.53,98.36,92.49
1102,3.25,69.53,50.73
1103,9.0,81.79,108.2185052955182
1104,6.16,76.35,76.73
1105,6.46,81.67,79.3
1106,2.52,70.75,40.19
1107,8.72,79.91,94.69156922472176
1108,9.38,84.99,75.6799363668916
1109,7.97,63.25,75.03134505425542
1110,9.47,89.72,100.0
1111,3.72,88.26,58.51
1112,8.75,95.22,85.65
1113,5.4,77.03,85.91
1114,2.48,62.47,24.39
1115,7.02,78.46,95.02
1116,7.16,65.5,58.61184873780006
1117,3.58,85.9,78.65
1118,1.25,61.89,29.155526402746
1119,2.8,74.96,68.39
1120,4.6,63.31,74.8
1121,2.51,60.13,27.03
1122,2.75,98.42,56.22
1123,4.52,99.85,43.77
1124,9.66,82.22,83.99
1125,7.88,69.56,91.82
1126,3.88,96.44,25.16
1127,9.56,96.92,100.0
1128,6.81,94.18,71.21
1129,5.1,81.77,72.73
1130,5.21,62.99,59.59
1131,4.7,63.54,66.75
1132,3.1,95.86,86.42
1133,4.48,95.03,52.31
1134,5.75,77.38,78.93
1135,5.75,73.13,66.3
1136,7.86,85.76,80.56356282670748
1137,4.23,92.28,44.58
1138,7.45,89.27,82.83
1139,6.2,84.62,78.68
1140,9.66,69.26,100.0
1141,4.47,70.5,77.09
1142,9.11,88.96,100.0
1143,8.39,92.1,95.48
1144,6.74,64.65,51.51
1145,6.89,67.49,70.07
1146,1.76,87.22,47.12
1147,9.55,75.56,100.0
1148,1.96,82.53,43.35
1149,6.07,84.59,71.61
1150,3.97,91.05,36.75
1151,4.87,92.23,30.59
1152,6.49,71.2,72.53
1153,9.18,81.65,100.0
1154,5.12,64.94,39.3
1155,9.89,93.68,81.54933795554894
1156,6.34,93.82,81.3
1157,2.44,71.98,35.89
1158,2.71,66.42,55.68
1159,7.44,62.8,91.59888154329444
1160,1.45,83.0,24.57
1161,5.32,63.66,47.63
1162,2.33,87.22,44.29
1163,4.9,87.13,43.97
1164,7.75,84.56,95.32
1165,5.13,95.06,85.63
1166,2.47,75.13,52.04
1167,3.27,96.09,62.65
1168,4.31,61.48,44.58
1169,1.63,64.51,47.75
1170,6.26,76.49,57.19
1171,6.47,83.76,59.65
1172,1.56,61.3,42.07
1173,4.62,82.7,67.2
1174,4.73,72.3,53.5
1175,4.0,95.49,23.73
1176,6.02,81.33,69.31
1177,4.11,83.52,77.21
1178,4.75,97.82,87.55
1179,8.18,90.57,100.0
1180,2.46,77.53,60.39
1181,6.57,79.08,59.63
1182,5.55,85.92,51.79
1183,3.75,68.01,60.25
1184,7.55,63.55,78.57
1185,5.96,72.45,88.71083239353973
1186,5.3,91.14,46.6
1187,7.01,70.29,73.55
1188,8.22,65.23,81.61570432256728
1189,9.75,68.76,94.32
1190,6.66,87.16,48.99
1191,8.87,84.56,100.0
1192,1.01,87.53,48.78
1193,5.77,72.88,60.34
1194,2.93,96.03,68.74660069135095
1195,1.85,78.07,57.97
1196,5.79,80.55,93.2
1197,7.72,97.95,92.904455481107
1198,4.71,99.17,69.24
1199,7.03,86.46,88.73324417570574
1200,5.41,97.79,53.59
1201,4.93,81.66,90.27
1202,3.61,72.29,85.54
1203,4.44,72.6,59.41
1204,4.15,82.36,58.43
1205,6.82,84.2,64.43
1206,2.04,77.58,34.61
1207,1.83,95.35,59.23
1208,6.94,77.07,58.38
1209,5.92,70.94,67.54163031237745
1210,4.87,60.32,40.09
1211,2.37,98.82,30.92
1212,4.7,92.97,54.36
1213,8.11,84.62,63.48689553342393
1214,9.01,93.22,100.0
1215,7.32,92.41,100.0
1216,1.54,97.27,68.2956929762645
1217,7.03,75.44,87.6595224598915
1218,3.17,82.19,22.11
1219,3.84,63.95,71.24
1220,2.76,98.61,61.15
1221,7.98,99.41,81.11052813966327
1222,6.84,91.56,67.38
1223,6.51,78.16,70.14
1224,7.01,79.86,62.15063364626516
1225,3.13,77.41,59.24
1226,5.0,71.73,76.86
1227,6.7,81.11,74.36
1228,6.73,62.14,86.28924522753624
1229,8.13,99.68,100.0
1230,3.58,76.96,45.71
1231,7.93,97.09,84.48751588699547
1232,4.96,88.97,54.93546187649417
1233,7.03,71.6,82.79
1234,5.1,68.88,62.11
1235,9.54,99.83,90.58
1236,2.61,90.89,63.91
1237,7.08,69.99,75.33
1238,6.19,62.7,82.22
1239,2.55,87.88,64.71
1240,1.59,72.12,29.61
1241,8.19,68.85,100.0
1242,2.42,89.4,22.47
1243,2.68,87.17,48.9
1244,9.81,79.26,84.30932537333511
1245,7.46,97.71,100.0
1246,3.25,87.19,39.67
1247,6.32,95.74,76.02
1248,5.81,67.62,50.59
1249,8.6,71.87,100.0
1250,7.56,64.18,83.57
1251,8.49,72.18,71.78858928881948
1252,2.9,98.87,61.94
1253,6.76,98.51,98.67
1254,1.36,90.42,49.03
1255,1.62,80.84,36.93
1256,7.42,91.23,94.40371487524844
1257,1.22,82.14,53.5605254495483
1258,6.22,60.14,93.88
1259,8.56,80.06,85.52
1260,4.42,83.96,50.97
1261,1.4,70.63,44.4
1262,7.42,68.13,83.31
1263,9.37,70.95,100.0
1264,7.45,84.95,84.58
1265,6.21,65.84,77.63
1266,3.07,88.81,57.48
1267,1.14,76.91,40.54
1268,7.25,74.13,53.12422586092062
1269,3.08,92.29,68.45
1270,8.72,80.24,77.35818458772589
1271,5.2,75.14,69.12
1272,5.78,95.13,67.63
1273,7.79,74.73,68.86794196330607
1274,8.01,94.36,100.0
1275,6.78,80.17,95.81
1276,9.45,68.32,75.07355400699501
1277,9.84,84.51,100.0
1278,9.52,71.41,86.98
1279,8.42,65.89,95.92
1280,7.35,63.46,79.35
1281,6.97,69.67,81.3012645181445
1282,1.93,89.46,71.52765816975264
1283,3.44,93.52,67.05
1284,1.05,94.47,32.96
1285,2.24,70.81,67.3
1286,4.95,86.44,28.41
1287,2.32,69.21,55.96
1288,9.11,84.91,76.51838975758899
1289,8.25,95.49,84.84
1290,1.64,61.64,27.06
1291,3.24,99.41,56.04
1292,8.37,93.08,81.61
1293,8.23,90.47,75.44389397833868
1294,9.51,87.65,94.62368883314664
1295,9.98,90.81,108.067656311251
1296,9.79,99.78,100.0
1297,4.69,90.81,62.65
1298,3.25,74.06,35.36
1299,7.83,84.56,98.1
1300,3.69,73.48,54.92
1301,8.26,98.8,91.50252958123971
1302,5.81,96.01,63.49
1303,8.15,82.7,97.68
1304,3.48,91.25,57.4
1305,5.57,96.39,43.19
1306,6.08,69.74,67.02
1307,9.49,83.18,93.90115561105384
1308,3.4,79.27,55.53
1309,9.43,90.86,89.98359083334593
1310,8.24,75.16,89.73
1311,7.58,88.36,92.5
1312,8.08,76.12,98.95894442920094
1313,6.45,64.44,68.69
1314,3.2,64.28,51.59915449938544
1315,2.71,64.76,66.1
1316,8.8,61.3,75.13
1317,7.53,81.32,90.15
1318,2.92,86.88,36.88
1319,6.54,65.07,77.8
1320,5.03,84.47,49.42
1321,2.43,83.91,43.52
1322,5.79,65.88,68.53
1323,3.53,76.16,61.07438669394042
1324,1.87,90.21,26.98
1325,5.2,60.67,50.02769025889708
1326,6.31,65.88,70.6
1327,1.42,99.83,49.81
1328,4.62,89.34,56.75
1329,3.32,78.57,47.15
1330,1.28,85.19,53.37
1331,2.13,93.85,73.88
1332,2.25,93.69,49.68
1333,2.65,72.99,71.4
1334,8.23,79.65,61.035842600418775
1335,4.96,85.52,36.46
1336,2.32,62.88,21.55
1337,1.9,97.83,23.73
1338,3.68,77.31,69.18
1339,8.18,74.83,74.68289979729227
1340,4.28,96.28,90.27
1341,2.44,64.73,59.2
1342,4.64,61.57,36.34
1343,6.0,87.4,85.84
1344,1.27,75.4,0.0
1345,6.65,90.58,83.68
1346,4.56,62.74,46.64
1347,1.09,75.35,60.66
1348,7.07,69.41,71.71733430364611
1349,7.41,89.58,100.0
1350,6.66,69.09,45.26
1351,4.08,78.32,69.27
1352,5.77,92.76,61.23
1353,4.48,96.62,88.34
1354,7.31,88.9,100.0
1355,6.25,77.17,80.59
1356,1.74,82.88,64.42
1357,6.79,87.59,61.6
1358,7.19,95.0,91.09
1359,4.34,95.54,65.87
1360,8.88,97.24,85.15
1361,8.59,92.43,100.0
1362,2.58,65.87,43.56
1363,9.14,89.91,96.81046678967616
1364,4.97,92.58,87.76
1365,7.51,95.11,91.48
1366,8.33,96.99,96.37
1367,5.55,80.37,83.19
1368,4.59,86.2,66.97108774381033
1369,9.24,60.38,86.27
1370,3.08,82.91,41.64
1371,3.31,78.93,62.32
1372,4.25,98.49,68.09
1373,8.74,96.07,90.31
1374,9.45,91.9,105.49581242929956
1375,2.98,62.28,11.54
1376,8.77,76.08,82.73
1377,3.32,87.84,34.411590637893426
1378,9.74,61.19,92.88
1379,6.38,69.43,90.98
1380,1.06,95.5,73.43
1381,1.31,65.19,47.83
1382,2.33,62.05,55.24
1383,2.69,83.22,55.47
1384,7.91,97.86,96.55
1385,3.0,93.38,61.08
1386,9.72,98.99,100.0
1387,6.73,90.14,88.51
1388,7.23,77.49,72.08775226068668
1389,2.96,97.86,57.14
1390,9.03,77.07,68.93198578330572
1391,7.01,74.0,58.04
1392,8.78,77.93,85.46
1393,9.61,92.56,100.0
1394,2.13,96.71,62.6459388433947
1395,1.87,74.31,32.67
1396,8.23,78.49,100.0
1397,8.8,95.93,100.0
1398,6.25,61.88,75.26
1399,4.29,91.35,43.56
1400,6.87,78.17,64.89
1401,3.75,75.06,55.77
1402,3.15,77.88,54.43178165902162
1403,5.39,76.75,49.68
1404,2.95,90.26,56.08
1405,5.35,97.12,69.91
1406,9.61,79.66,77.42082051510255
1407,8.56,93.31,77.12801939720653
1408,9.47,89.28,100.0
1409,8.26,73.23,100.0
1410,4.19,83.49,46.96
1411,8.31,86.67,87.52558276038593
1412,9.31,60.94,85.25
1413,9.52,75.84,82.05
1414,7.15,99.71,88.06232014887388
1415,2.9,85.49,56.65
1416,1.36,73.37,35.23
1417,2.32,70.0,46.9
1418,9.69,68.38,80.52919159668373
1419,5.16,76.07,53.88
1420,8.69,67.73,73.53934850100686
1421,5.19,65.41,67.43
1422,6.95,74.56,100.0
1423,1.22,84.28,55.98
1424,3.25,65.86,45.62
1425,4.93,61.77,50.38
1426,6.68,61.39,62.08
1427,2.54,70.7,65.23911967044475
1428,7.88,67.61,79.19753752635751
1429,4.28,81.57,79.14063118463787
1430,8.36,78.23,75.04
1431,1.88,72.99,13.62
1432,7.12,93.34,71.36941320462881
1433,3.64,80.2,51.63439596171614
1434,8.16,63.66,67.45
1435,4.62,71.83,31.09
1436,6.99,98.93,100.0
1437,9.41,99.08,91.33
1438,1.19,70.19,52.01
1439,1.1,66.69,57.93
1440,7.93,79.83,93.81
1441,6.82,79.26,90.1
1442,3.64,76.41,20.75
1443,5.45,81.17,30.13
1444,1.38,69.29,66.15
1445,2.73,64.6,35.42
1446,4.82,82.82,61.9
1447,8.51,97.3,68.62935441236611
1448,5.32,65.51,50.03
1449,6.28,88.19,78.1
1450,8.86,77.52,90.42716069114832
1451,3.78,71.76,41.42
1452,7.31,94.12,80.16
1453,8.76,78.26,85.6362444209363
1454,2.82,83.33,24.34
1455,4.21,77.72,53.32
1456,9.82,63.25,80.30792739364614
1457,9.85,83.8,55.82318207579687
1458,3.01,76.75,62.52
1459,1.6,63.47,36.79
1460,3.44,83.83,83.59
1461,4.58,60.39,36.44
1462,4.97,68.34,49.17
1463,6.57,91.24,89.63
1464,9.1,61.52,52.71126444257314
1465,3.97,85.87,35.1
1466,8.65,97.99,77.87417087604358
1467,1.84,66.85,62.54
1468,1.38,76.68,39.61
1469,5.54,83.02,59.86
1470,1.54,78.02,43.82
1471,4.53,84.82,48.912246009543054
1472,9.07,76.16,89.96797390666643
1473,3.17,65.94,48.01
1474,7.35,63.56,59.60184849799595
1475,3.72,89.78,97.89092164488488
1476,1.4,69.54,55.14
1477,6.01,93.9,98.7
1478,8.51,89.72,91.91
1479,4.69,61.98,55.8
1480,6.56,68.05,56.195058153358666
1481,9.1,71.68,93.23497729297634
1482,8.11,83.78,74.67
1483,2.74,92.39,37.8
1484,7.6,62.41,97.85
1485,5.52,69.98,92.22
1486,7.71,75.05,80.52882382702813
1487,5.45,67.34,47.02
1488,2.15,81.81,25.4
1489,6.13,79.12,77.74
1490,5.43,72.66,54.46479994623444
1491,5.66,80.68,50.82
1492,8.91,74.23,56.603513858340094
1493,9.05,73.73,100.0
1494,5.08,70.62,61.62
1495,5.1,81.62,55.98
1496,5.64,77.76,31.75
1497,5.68,67.85,85.5
1498,9.55,60.52,95.09
1499,6.84,66.04,66.38
1500,3.5,61.71,47.78
1501,5.78,77.26,80.44
1502,6.65,69.0,80.43
1503,6.76,76.82,78.56
1504,6.27,73.18,82.23
1505,2.6,81.52,66.6
1506,1.3,88.95,38.93
1507,4.04,79.17,73.05
1508,4.85,62.48,49.9
1509,1.56,60.7,30.66
1510,8.33,68.53,84.93536396051547
1511,4.1,77.0,53.0
1512,9.22,61.8,83.27144285271568
1513,2.39,73.11,62.02468648511225
1514,1.51,95.48,36.84
1515,5.34,63.6,67.33
1516,2.7,97.94,59.05444219165794
1517,9.44,94.27,89.96
1518,1.09,93.27,59.82
1519,4.71,94.55,88.0
1520,9.34,63.2,65.53
1521,4.46,66.05,60.87
1522,1.84,65.37,54.18
1523,3.73,64.45,53.89
1524,5.48,73.11,65.19
1525,2.67,93.21,29.1
1526,5.2,70.08,79.62
1527,8.53,69.77,84.54
1528,8.85,87.04,95.62047694022296
1529,1.44,63.88,31.63
1530,2.45,74.41,43.55
1531,3.48,71.82,39.58
1532,6.35,93.89,87.43
1533,4.25,80.58,64.09
1534,8.6,85.86,79.98482054205815
1535,7.45,65.16,47.14545578188738
1536,1.9,97.16,54.65
1537,6.62,72.9,86.2
1538,2.02,88.27,60.56
1539,3.3,98.19,77.78
1540,2.6,80.35,63.54
1541,2.56,80.3,48.0
1542,6.55,64.69,42.64
1543,6.07,75.61,37.6
1544,2.58,94.1,64.05
1545,9.91,65.4,97.70506856663135
1546,4.8,96.7,79.14
1547,1.87,86.69,63.34
1548,2.09,76.84,44.52
1549,6.26,81.86,64.74
1550,9.81,66.02,100.0
1551,6.15,68.7,41.43
1552,9.54,71.46,87.62000317099327
1553,5.0,75.39,77.13
1554,4.92,96.62,86.27
1555,5.5,74.7,60.39
1556,7.28,80.95,72.29364247436102
1557,4.31,66.48,37.4
1558,8.77,89.44,100.0
1559,1.26,82.41,37.78900129136842
1560,4.96,77.6,79.89916324211427
1561,5.6,97.89,46.63
1562,6.46,95.63,56.8
1563,3.48,86.38,53.33
1564,4.85,96.87,81.07
1565,5.36,82.59,53.9
1566,7.18,93.08,81.0
1567,7.96,76.38,106.65674997783668
1568,7.64,63.47,83.05
1569,4.07,99.77,47.12
1570,10.0,66.63,107.57247642001266
1571,8.64,70.06,95.32
1572,3.34,66.52,22.44
1573,2.76,73.5,60.91
1574,3.83,71.57,72.34
1575,5.07,84.04,66.87
1576,8.66,99.86,89.33
1577,8.01,62.1,77.33
1578,8.66,91.14,89.42
1579,3.45,65.12,41.79
1580,6.34,60.79,81.27
1581,3.55,85.54,55.3004521266118
1582,1.98,94.93,81.30026281306888
1583,7.16,67.05,79.19022842984805
1584,2.29,73.66,38.13108894622554
1585,7.01,66.75,63.0507052766736
1586,6.83,96.26,74.12
1587,8.29,70.81,86.4830740427617
1588,2.26,77.79,53.33
1589,8.05,95.79,82.1621616942156
1590,9.99,82.11,100.0
1591,8.66,97.31,100.0
1592,7.77,97.06,69.9
1593,6.96,78.46,48.49
1594,4.8,83.3,77.7
1595,7.57,69.21,70.04654466186726
1596,7.52,99.62,82.05433389969585
1597,6.68,71.13,56.24
1598,8.17,91.33,83.76
1599,5.04,72.52,51.67
1600,2.09,72.52,41.86
1601,6.03,64.15,59.46
1602,3.39,82.4,26.76
1603,4.46,69.79,23.65
1604,1.16,65.94,10.77
1605,4.45,69.07,53.38
1606,8.28,70.04,92.39
1607,5.88,80.16,76.14
1608,1.09,75.44,47.68
1609,5.23,63.02,71.25
1610,3.62,81.44,60.59
1611,5.3,91.51,51.55
1612,4.64,82.97,58.84
1613,9.39,98.98,95.6972858670614
1614,1.37,63.97,13.86
1615,7.15,92.85,93.44
1616,8.66,80.23,100.0
1617,9.63,80.86,77.85108379376705
1618,2.6,80.76,45.93
1619,5.78,73.01,57.74
1620,1.39,72.98,53.25
1621,5.49,85.27,89.52
1622,2.13,61.79,34.27
1623,8.54,83.55,70.0364874940722
1624,2.02,88.98,31.7
1625,5.62,74.25,65.84
1626,5.69,68.69,54.96
1627,9.74,68.54,90.78323443472377
1628,6.89,63.27,60.78
1629,3.59,63.59,69.54978723104247
1630,3.17,66.67,21.61
1631,2.15,60.77,28.21
1632,7.81,70.65,56.44821179014262
1633,7.22,72.26,88.07
1634,6.49,99.81,77.45
1635,1.37,99.67,23.62
1636,7.87,67.48,100.0
1637,6.78,68.52,55.72
1638,9.67,79.68,100.0
1639,6.28,65.95,57.47
1640,3.74,80.16,53.16
1641,4.43,75.98,84.35
1642,2.58,72.98,52.86
1643,7.51,92.9,85.62030008898354
1644,7.37,93.12,75.1809678456687
1645,2.81,99.52,66.27
1646,2.43,68.92,21.89
1647,1.69,95.53,62.5421175763498
1648,9.21,81.51,99.27415635073766
1649,3.1,83.66,64.65
1650,4.1,95.85,36.68
1651,3.52,97.71,74.93
1652,4.72,89.07,71.19
1653,7.43,73.91,71.16960557712898
1654,8.84,79.59,94.15
1655,2.64,84.6,59.7
1656,7.18,93.15,100.0
1657,4.17,86.32,54.95
1658,9.82,74.62,87.22
1659,3.69,76.72,39.66
1660,1.06,62.02,17.39
1661,5.64,96.97,64.62
1662,2.36,63.52,44.17283956154585
1663,1.4,83.2,42.68
1664,7.28,94.87,97.21
1665,7.59,76.83,80.55556820012251
1666,5.15,92.01,63.15608330204601
1667,7.09,92.15,88.91
1668,5.84,62.39,84.02
1669,6.67,76.49,69.69
1670,6.37,87.64,79.57
1671,6.99,76.89,87.32
1672,2.8,81.81,55.57
1673,3.42,83.78,63.12
1674,4.96,66.05,53.86
1675,5.02,76.48,74.77
1676,7.97,61.14,69.07
1677,4.31,65.99,39.81
1678,2.46,80.49,29.72
1679,3.26,82.94,42.32
1680,2.93,65.85,44.9
1681,7.58,90.22,61.227763024349386
1682,5.23,74.92,76.29965047058526
1683,7.38,96.83,97.65
1684,4.75,75.51,91.95
1685,9.01,65.99,100.0
1686,9.85,90.32,105.63776964367035
1687,7.03,82.71,97.4
1688,8.77,75.47,67.46459232741266
1689,5.57,74.24,63.6
1690,9.41,66.03,88.30906279905216
1691,8.48,73.63,78.63854946044593
1692,9.93,61.17,74.59773495795709
1693,6.61,80.1,40.48
1694,8.01,95.87,52.24867624978114
1695,5.89,91.81,67.81
1696,3.33,61.14,26.14
1697,4.19,95.25,45.24
1698,9.05,78.09,109.45276539185954
1699,1.5,67.64,25.53
1700,6.32,90.1,59.74
1701,4.35,72.91,37.72
1702,4.48,70.13,66.03
1703,8.96,66.45,88.57853207065945
1704,8.68,79.46,99.2
1705,6.39,63.74,68.01
1706,3.46,91.42,69.07
1707,5.28,78.83,76.56
1708,4.67,77.88,45.0
1709,4.18,60.07,66.17
1710,1.93,92.71,43.107453045540765
1711,5.89,79.71,80.53
1712,3.72,77.6,65.84
1713,6.95,90.46,85.45
1714,3.87,62.52,64.41
1715,4.88,74.67,62.99627092908436
1716,1.47,83.03,60.62
1717,9.93,78.42,100.0
1718,5.57,67.27,57.75
1719,1.22,71.97,35.44
1720,5.87,72.01,75.45
1721,8.83,99.68,83.98685647617982
1722,7.95,73.05,83.50962321592839
1723,7.31,68.21,70.42910439965196
1724,2.26,92.91,76.99
1725,6.92,76.85,65.37
1726,7.9,77.75,81.41349935088861
1727,6.15,81.96,73.15
1728,9.03,83.83,81.45614710643608
1729,3.49,83.62,22.43
1730,3.18,61.38,11.57
1731,8.83,92.75,88.38932573583665
1732,6.63,67.79,56.94
1733,1.01,71.69,42.98
1734,4.18,66.94,48.94
1735,8.72,90.68,83.78949463816865
1736,1.25,83.35,49.24108836510077
1737,1.03,90.21,41.76
1738,3.53,86.14,46.98
1739,9.23,64.17,68.78802040000384
1740,9.11,72.06,97.44
1741,5.67,80.29,53.69
1742,5.98,72.2,56.96
1743,3.99,68.29,53.08
1744,3.19,94.79,42.64
1745,8.34,89.91,97.52475354238749
1746,1.96,73.81,59.97
1747,5.39,90.6,40.8
1748,6.71,85.1,82.45
1749,1.93,60.15,57.21631705903332
1750,5.68,75.21,69.61
1751,6.2,71.62,74.54
1752,7.68,68.72,74.71
1753,3.11,70.06,49.71
1754,3.64,97.69,63.78889739066764
1755,6.13,79.45,49.36
1756,9.85,93.91,100.0
1757,2.96,68.57,57.32
1758,9.87,66.98,103.11043626611378
1759,7.43,95.55,78.06807296965033
1760,8.43,79.83,71.67959050988486
1761,1.81,95.81,52.86
1762,3.7,62.52,28.31
1763,1.52,96.66,38.57
1764,4.34,76.62,58.4
1765,9.83,66.21,100.0
1766,1.95,87.34,40.86
1767,6.06,91.88,79.3
1768,1.05,61.89,42.85
1769,7.41,99.49,78.47
1770,2.77,87.88,29.32
1771,2.17,72.86,34.13
1772,4.03,66.05,33.8
1773,7.94,75.7,82.74
1774,1.96,68.82,52.76
1775,3.07,79.77,20.05
1776,1.08,91.28,45.7428897944129
1777,9.72,86.41,100.0
1778,6.33,77.44,87.89
1779,7.48,64.76,63.53
1780,6.86,98.29,77.02
1781,2.3,70.81,65.12
1782,6.35,71.11,49.13
1783,2.18,85.82,30.29
1784,4.61,90.82,48.58
1785,6.12,99.37,87.41
1786,6.03,98.77,91.23
1787,2.07,96.55,31.94
1788,1.31,77.41,26.94
1789,8.18,66.67,82.24
1790,7.53,83.38,100.0
1791,1.74,60.69,48.675062655223
1792,2.15,67.85,48.61
1793,9.03,60.1,85.69649071631166
1794,7.92,67.22,50.870184080058834
1795,9.97,78.99,100.0
1796,3.29,75.73,57.92
1797,5.39,74.77,42.05
1798,3.13,93.24,73.23
1799,6.61,87.0,47.49
1800,2.04,97.46,45.28
1801,2.15,77.81,17.99
1802,1.65,70.89,51.07
1803,7.24,64.91,78.77
1804,5.45,86.88,66.4
1805,6.56,93.67,76.29625139027983
1806,8.91,67.35,95.03531646867798
1807,7.66,95.15,56.234026868010105
1808,5.16,81.05,37.34
1809,9.86,65.76,108.51152807657232
1810,5.11,85.71,87.95
1811,2.01,80.8,30.59
1812,9.93,61.13,84.82341203973043
1813,1.21,75.97,30.5
1814,5.95,91.39,39.48
1815,3.78,82.22,78.03
1816,5.53,71.28,62.82
1817,6.03,97.15,100.0
1818,3.16,69.51,52.58
1819,6.01,70.11,73.25
1820,7.8,74.19,79.78
1821,3.4,95.78,90.23
1822,4.45,80.31,79.35
1823,3.41,87.29,84.6
1824,8.39,99.05,100.0
1825,7.52,91.33,93.26
1826,8.84,66.9,100.0
1827,2.53,91.53,48.71
1828,1.66,89.93,40.95
