student_id,age,gender,stress_level,social_activity
969,18,Male,Medium,1.17
970,16,Male,Medium,3.49
971,23,Male,Medium,4.5
972,18,Male,Low,3.11
973,17,Female,Low,3.88
974,16,Female,Low,1.02
975,18,Female,Medium,0.37
976,17,Female,Low,1.83
977,17,Male,Low,3.55
978,21,Female,Low,3.43
979,16,Female,Medium,4.78
980,17,Male,Medium,3.15
981,21,Female,Low,2.06
982,18,Other,Medium,3.99
983,19,Female,Low,0.77
984,16,Female,Low,4.07
985,23,Male,Medium,1.83
986,22,Male,High,0.77
987,22,Male,Medium,0.81
988,18,Female,Low,4.92
989,18,Female,Low,3.12
990,17,Other,Medium,0.87
991,16,Male,Medium,1.34
992,22,Male,Medium,1.86
993,22,Female,Low,0.28
994,17,Female,High,0.54
995,22,Male,High,3.81
996,23,Female,Low,3.93
997,16,Female,Medium,4.94
998,24,Female,Medium,0.34
999,22,Female,High,4.45
1000,18,Male,Medium,1.59
1001,23,Other,Medium,1.64
1002,22,Female,High,0.64
1003,23,Male,Low,4.93
1004,21,Male,Low,4.9
1005,24,Female,Low,4.32
1006,20,Male,Medium,0.45
1007,18,Male,Medium,4.21
1008,18,Female,Medium,3.17
1009,16,Male,Low,0.64
1010,23,Female,Low,1.31
1011,17,Male,Medium,3.45
1012,18,Female,Medium,4.02
1013,23,Male,Medium,4.24
1014,23,Male,Medium,2.72
1015,19,Male,Low,2.67
1016,19,Female,Medium,3.42
1017,20,Female,Low,3.89
1018,21,Male,High,0.85
1019,20,Female,Low,3.7
1020,22,Female,Low,1.71
1021,17,Other,Low,1.92
1022,22,Male,High,0.39
1023,22,Female,Medium,2.94
1024,16,Male,Medium,0.47
1025,22,Male,Medium,4.57
1026,20,Other,Low,3.1
1027,18,Female,Low,4.95
1028,18,Male,Medium,1.23
1029,19,Male,Medium,3.4
1030,17,Female,Medium,4.82
1031,17,Female,Low,1.49
1032,16,Male,Low,0.48
1033,20,Female,Medium,3.17
1034,19,Male,Medium,1.83
1035,17,Male,Low,1.37
1036,18,Female,Low,4.97
1037,22,Male,Medium,3.77
1038,22,Male,Low,2.43
1039,19,Female,Low,0.25
1040,20,Female,Medium,0.96
1041,20,Male,Medium,1.49
1042,21,Female,Medium,2.44
1043,24,Female,Medium,2.49
1044,17,Male,Medium,0.12
1045,20,Female,Medium,4.72
1046,18,Male,Medium,2.71
1047,19,Male,Medium,0.1
1048,21,Female,Medium,3.51
1049,23,Other,Medium,0.36
1050,16,Male,Medium,3.61
1051,23,Male,Medium,3.51
1052,22,Female,Medium,4.92
1053,16,Male,Medium,1.71
1054,17,Male,Low,0.72
1055,18,Male,High,0.46
1056,16,Female,Low,0.36
1057,24,Male,High,4.05
1058,23,Male,Low,3.59
1059,17,Female,Medium,4.88
1060,24,Female,Low,1.55
1061,22,Female,Low,4.02
1062,24,Male,Low,0.47
1063,21,Female,Low,4.52
1064,21,Male,High,0.26
1065,19,Male,Medium,3.94
1066,17,Female,Medium,1.54
1067,22,Male,High,0.91
1068,20,Male,Medium,3.52
1069,21,Male,Low,4.48
1070,17,Male,Low,3.82
1071,20,Male,Medium,1.57
1072,19,Other,Medium,1.77
1073,24,Male,Medium,0.95
1074,21,Male,High,4.12
1075,17,Male,Medium,0.54
1076,16,Female,Low,4.52
1077,20,Female,High,3.01
1078,24,Male,Low,2.94
1079,21,Female,Medium,4.19
1080,22,Male,High,3.34
1081,20,Male,Low,1.52
1082,21,Male,Low,1.75
1083,20,Male,Low,0.87
1084,24,Male,Medium,2.32
1085,21,Female,Low,0.55
1086,23,Male,Medium,3.27
1087,17,Female,Low,0.85
1088,24,Male,Low,4.32
1089,20,Male,Low,3.5
1090,22,Male,Low,4.46
1091,16,Female,Medium,0.44
1092,20,Male,High,3.99
1093,17,Female,Low,4.4
1094,21,Male,Medium,0.22
1095,16,Male,Low,5.0
1096,18,Male,Medium,1.5
1097,20,Male,Low,1.06
1098,19,Male,Medium,2.07
1099,18,Male,Low,0.04
1100,20,Female,Medium,4.43
1101,23,Male,Medium,1.34
1102,19,Female,Medium,2.61
1103,16,Male,Medium,3.12
1104,22,Female,Low,3.96
1105,23,Female,Medium,1.25
1106,18,Male,Low,3.59
1107,21,Male,Low,0.59
1108,17,Female,High,3.52
1109,22,Female,Low,4.6
1110,23,Male,Medium,0.43
1111,21,Male,Medium,0.58
1112,21,Female,High,2.79
1113,20,Male,Medium,0.23
1114,23,Female,Low,0.94
1115,16,Male,Medium,0.95
1116,19,Male,High,2.41
1117,19,Female,Medium,1.24
1118,18,Female,Low,2.38
1119,18,Male,Medium,2.61
1120,19,Male,Medium,3.65
1121,16,Female,Low,4.73
1122,17,Female,Medium,2.52
1123,24,Male,Low,1.78
1124,17,Female,High,1.29
1125,20,Female,High,3.17
1126,24,Female,Low,4.71
1127,24,Female,Medium,3.82
1128,23,Male,Low,1.03
1129,16,Female,Medium,4.47
1130,16,Female,Medium,3.68
1131,24,Male,Medium,0.64
1132,23,Male,Medium,3.56
1133,24,Male,Medium,1.45
1134,22,Female,Medium,2.46
1135,18,Male,Medium,1.5
1136,18,Female,Low,0.42
1137,17,Female,Low,3.84
1138,20,Female,High,4.14
1139,18,Female,Medium,1.16
1140,21,Other,Medium,1.2
1141,17,Male,Medium,2.15
1142,18,Female,Medium,4.06
1143,20,Male,High,0.39
1144,16,Female,Low,4.04
1145,16,Male,Low,4.61
1146,24,Other,Medium,2.81
1147,22,Female,High,0.3
1148,16,Female,Low,1.35
1149,23,Male,Medium,0.56
1150,18,Male,Low,1.3
1151,23,Female,Low,4.06
1152,20,Male,Medium,0.28
1153,16,Female,High,1.42
1154,22,Male,Low,2.58
1155,20,Female,Low,4.37
1156,21,Male,Medium,1.25
1157,21,Female,Low,3.89
1158,23,Female,Medium,2.92
1159,24,Male,Medium,3.38
1160,17,Male,Low,4.31
1161,24,Male,Low,0.13
1162,24,Female,Low,2.65
1163,22,Female,Low,3.74
1164,16,Female,High,4.42
1165,22,Female,Medium,0.66
1166,20,Male,Medium,1.71
1167,21,Male,Medium,0.39
1168,22,Male,Low,4.17
1169,20,Male,Medium,4.29
1170,22,Other,Low,2.42
1171,24,Female,Low,0.1
1172,18,Male,Medium,0.51
1173,23,Female,Medium,3.12
1174,17,Female,Low,4.91
1175,22,Male,Low,4.19
1176,17,Male,Medium,3.99
1177,19,Male,Medium,2.09
1178,22,Female,Medium,4.93
1179,18,Other,Medium,4.12
1180,17,Female,Medium,1.68
1181,22,Male,Low,3.74
1182,16,Male,Low,2.16
1183,23,Female,Medium,3.3
1184,18,Female,Medium,4.85
1185,17,Female,Medium,1.23
1186,18,Female,Low,3.98
1187,20,Male,High,2.95
1188,23,Female,High,4.75
1189,22,Female,High,0.67
1190,22,Male,Low,3.6
1191,22,Female,Medium,0.19
1192,23,Male,Medium,1.23
1193,16,Male,Low,1.6
1194,19,Male,Medium,2.16
1195,21,Male,Medium,4.83
1196,24,Male,Medium,0.34
1197,17,Male,High,0.84
1198,16,Female,Medium,1.02
1199,17,Male,High,2.12
1200,22,Male,Low,0.3
1201,18,Male,Medium,4.83
1202,17,Female,Medium,2.8
1203,22,Male,Medium,4.07
1204,17,Male,Medium,3.86
1205,18,Female,Medium,3.3
1206,22,Female,Low,4.52
1207,19,Female,Medium,4.51
1208,16,Female,Medium,0.64
1209,20,Male,Low,4.51
1210,24,Female,Low,2.62
1211,23,Male,Low,1.34
1212,24,Male,Low,3.04
1213,24,Male,High,1.4
1214,22,Female,Medium,2.4
1215,19,Male,Medium,4.08
1216,20,Female,Medium,0.16
1217,16,Female,Low,0.92
1218,16,Male,Low,4.78
1219,18,Female,Medium,2.23
1220,23,Female,Low,1.52
1221,17,Female,Low,4.62
1222,19,Male,Low,4.56
1223,17,Female,Low,0.22
1224,20,Male,Low,1.81
1225,24,Female,Medium,4.56
1226,16,Female,Medium,0.9
1227,20,Male,Medium,2.89
1228,24,Female,Medium,1.6
1229,16,Female,Medium,3.68
1230,24,Female,Low,0.79
1231,23,Male,High,2.98
1232,19,Male,Low,0.0
1233,20,Other,Medium,1.26
1234,20,Female,Medium,0.81
1235,21,Female,High,1.05
1236,22,Male,Medium,4.3
1237,23,Male,Medium,4.57
1238,23,Female,Medium,3.78
1239,17,Female,Medium,2.95
1240,24,Male,Low,1.15
1241,22,Female,Medium,1.37
1242,19,Female,Low,1.55
1243,19,Male,Medium,3.89
1244,23,Male,Low,1.26
1245,19,Male,Medium,4.87
1246,21,Female,Medium,3.98
1247,20,Male,Medium,5.0
1248,18,Male,Low,2.3
1249,17,Female,Medium,2.95
1250,24,Male,Medium,1.4
1251,24,Male,High,3.02
1252,16,Male,Medium,4.87
1253,18,Female,Medium,0.15
1254,23,Female,Medium,1.45
1255,21,Male,Low,1.41
1256,20,Female,Medium,4.91
1257,20,Female,Medium,0.66
1258,21,Male,Medium,4.06
1259,22,Male,Medium,1.37
1260,16,Male,Low,4.3
1261,24,Male,Medium,2.44
1262,18,Female,Medium,1.21
1263,19,Female,Medium,3.55
1264,16,Male,High,4.21
1265,18,Male,Medium,2.35
1266,17,Male,Medium,3.57
1267,17,Female,Medium,0.91
1268,16,Male,High,4.69
1269,23,Female,Medium,0.48
1270,18,Male,High,1.11
1271,18,Female,Medium,1.44
1272,21,Female,Medium,0.76
1273,23,Male,Low,2.03
1274,24,Female,Medium,2.29
1275,24,Other,Medium,2.59
1276,19,Male,High,0.2
1277,20,Female,Medium,1.1
1278,17,Male,High,4.04
1279,24,Female,Medium,4.05
1280,23,Male,Medium,1.65
1281,18,Female,Medium,2.31
1282,24,Female,Medium,0.92
1283,18,Female,Medium,4.11
1284,24,Female,Medium,4.78
1285,17,Female,Medium,1.46
1286,24,Male,Low,3.91
1287,23,Female,Medium,1.76
1288,24,Female,High,0.01
1289,20,Female,Medium,3.0
1290,17,Female,Low,2.05
1291,23,Female,Medium,3.79
1292,21,Female,High,3.74
1293,23,Male,Low,4.73
1294,20,Male,Low,2.19
1295,17,Male,Medium,2.41
1296,21,Male,Medium,2.0
1297,20,Female,Medium,1.48
1298,20,Male,Low,3.19
1299,16,Male,Medium,4.14
1300,17,Other,Low,0.79
1301,23,Male,Low,4.91
1302,18,Male,Low,3.42
1303,18,Male,Medium,3.9
1304,23,Male,Medium,4.99
1305,23,Female,Low,2.52
1306,17,Female,Medium,0.36
1307,23,Female,Low,3.95
1308,16,Male,Medium,4.35
1309,21,Female,Low,0.81
1310,23,Male,High,0.12
1311,18,Male,High,0.68
1312,23,Male,Low,1.62
1313,16,Male,Medium,4.62
1314,24,Male,Low,0.01
1315,24,Male,Medium,4.02
1316,20,Other,Medium,4.27
1317,19,Male,Medium,4.06
1318,21,Male,Medium,0.41
1319,22,Male,Medium,3.4
1320,20,Female,Low,4.77
1321,24,Male,Low,0.6
1322,18,Female,Medium,0.16
1323,22,Other,Medium,4.37
1324,20,Male,Low,3.22
1325,22,Male,Low,3.23
1326,17,Male,Low,4.82
1327,19,Female,Low,3.85
1328,17,Male,Medium,1.99
1329,22,Male,Medium,2.18
1330,17,Male,Medium,0.72
1331,16,Female,Medium,1.52
1332,24,Male,Low,2.23
1333,16,Male,Medium,1.31
1334,23,Female,High,4.58
1335,17,Female,Low,0.06
1336,23,Female,Low,2.94
1337,18,Male,Low,3.86
1338,21,Female,Medium,3.66
1339,18,Female,Low,3.22
1340,22,Male,Medium,2.05
1341,24,Female,Medium,4.59
1342,17,Male,Low,1.64
1343,20,Female,Medium,3.75
1344,21,Male,Low,4.63
1345,19,Female,Low,0.64
1346,19,Male,Low,4.74
1347,19,Female,Medium,3.88
1348,17,Male,High,3.08
1349,19,Other,Medium,1.87
1350,16,Female,Low,4.52
1351,21,Male,Medium,0.22
1352,16,Female,Low,2.16
1353,21,Other,Medium,3.78
1354,16,Male,Medium,4.06
1355,21,Male,Medium,1.01
1356,23,Female,Medium,0.24
1357,17,Male,Low,4.01
1358,17,Male,High,2.11
1359,19,Male,Medium,0.72
1360,18,Male,High,0.43
1361,19,Male,Medium,3.2
1362,22,Male,Medium,2.91
1363,16,Female,Low,4.27
1364,21,Female,Medium,0.16
1365,18,Male,High,4.34
1366,22,Female,Medium,4.44
1367,17,Female,Medium,2.23
1368,17,Female,Medium,0.38
1369,19,Male,High,4.73
1370,16,Male,Low,0.36
1371,18,Female,Medium,2.95
1372,24,Female,Medium,2.47
1373,22,Female,High,4.18
1374,22,Female,Low,2.51
1375,19,Male,Low,2.35
1376,17,Female,Medium,4.4
1377,19,Male,Low,4.82
1378,21,Male,High,2.75
1379,18,Female,Medium,2.27
1380,16,Male,Medium,4.16
1381,23,Male,Medium,4.16
1382,20,Female,Medium,1.6
1383,20,Male,Medium,2.88
1384,19,Other,Medium,0.77
1385,21,Other,Medium,3.18
1386,18,Female,High,4.17
1387,24,Male,Medium,0.94
1388,20,Male,Low,1.62
1389,18,Male,Medium,2.24
1390,16,Male,High,4.23
1391,21,Male,Medium,3.66
1392,17,Other,High,1.58
1393,18,Male,Medium,1.22
1394,16,Female,Medium,3.48
1395,24,Male,Medium,2.4
1396,23,Female,Medium,2.97
1397,17,Female,Medium,3.24
1398,23,Male,Medium,2.79
1399,24,Male,Low,3.07
1400,16,Female,Medium,4.44
1401,20,Female,Medium,4.34
1402,23,Female,Medium,0.75
1403,17,Male,Low,2.93
1404,19,Male,Medium,2.2
1405,22,Female,Medium,1.43
1406,18,Female,Low,3.16
1407,20,Male,Low,2.55
1408,23,Female,Medium,3.87
1409,18,Male,High,0.47
1410,19,Male,Low,1.51
1411,24,Male,Low,0.13
1412,22,Male,Medium,3.73
1413,16,Female,High,4.56
1414,19,Male,Low,2.94
1415,19,Male,Medium,3.08
1416,24,Female,Low,0.23
1417,21,Female,Medium,2.52
1418,24,Female,High,2.63
1419,21,Female,Low,0.19
1420,21,Male,High,3.91
1421,20,Female,Medium,1.39
1422,20,Female,Medium,3.62
1423,17,Female,Medium,2.01
1424,23,Male,Low,4.98
1425,23,Male,Low,1.06
1426,16,Female,Medium,0.29
1427,23,Male,Medium,4.9
1428,20,Female,Low,1.22
1429,17,Female,Medium,3.18
1430,17,Female,High,1.87
1431,21,Female,Low,3.2
1432,24,Female,High,2.98
1433,16,Male,Low,3.54
1434,21,Female,High,0.09
1435,24,Female,Low,4.18
1436,23,Male,Medium,2.39
1437,21,Male,High,2.59
1438,18,Male,Medium,2.06
1439,23,Female,Medium,4.95
1440,24,Male,Medium,4.01
1441,16,Female,Medium,1.56
1442,24,Male,Low,3.92
1443,21,Male,Low,2.18
1444,21,Female,Medium,4.35
1445,19,Male,Low,0.15
1446,16,Female,Medium,1.78
1447,23,Female,High,2.15
1448,17,Female,Low,3.72
1449,16,Male,Medium,0.91
1450,17,Female,Low,1.43
1451,16,Female,Low,3.62
1452,16,Female,Medium,0.38
1453,24,Female,Low,1.01
1454,16,Female,Low,3.77
1455,19,Female,Medium,4.38
1456,21,Female,High,3.64
1457,22,Male,High,2.64
1458,17,Male,Medium,0.5
1459,21,Male,Medium,4.14
1460,22,Male,Medium,0.62
1461,17,Male,Low,1.93
1462,17,Male,Low,0.25
1463,22,Female,Medium,3.55
1464,16,Male,High,2.52
1465,23,Female,Low,4.54
1466,18,Male,Low,0.69
1467,21,Male,Medium,4.1
1468,24,Male,Medium,2.55
1469,21,Male,Low,1.83
1470,24,Female,Medium,3.22
1471,22,Female,Low,3.95
1472,24,Male,Low,2.2
1473,17,Male,Medium,1.16
1474,23,Male,High,4.58
1475,23,Female,Medium,1.56
1476,17,Female,Medium,4.99
1477,19,Female,Medium,3.84
1478,22,Female,High,3.44
1479,19,Female,Medium,0.06
1480,19,Male,Low,2.24
1481,21,Male,Low,2.51
1482,21,Female,High,1.88
1483,18,Female,Low,0.75
1484,24,Female,Medium,1.84
1485,17,Female,Medium,0.37
1486,21,Male,Low,1.45
1487,22,Female,Low,0.42
1488,24,Female,Low,3.76
1489,18,Male,Medium,3.36
1490,18,Female,Low,4.7
1491,22,Female,Low,1.9
1492,19,Male,High,3.93
1493,23,Male,Medium,2.94
1494,22,Male,Medium,3.23
1495,20,Female,Medium,2.74
1496,22,Male,Low,3.9
1497,18,Female,Medium,0.21
1498,17,Female,Medium,0.4
1499,21,Male,Medium,0.48
1500,17,Female,Medium,1.44
1501,18,Other,Medium,2.96
1502,21,Male,Medium,3.23
1503,20,Male,Medium,3.56
1504,23,Female,Medium,1.4
1505,24,Female,Medium,3.25
1506,18,Male,Medium,0.59
1507,18,Male,Medium,0.05
1508,18,Male,Low,3.47
1509,21,Other,Medium,3.58
1510,16,Male,Low,3.11
1511,22,Female,Medium,1.29
1512,16,Female,Low,4.64
1513,20,Male,Medium,4.38
1514,23,Female,Medium,2.58
1515,19,Male,Medium,4.95
1516,20,Female,Low,1.49
1517,19,Male,High,2.46
1518,19,Female,Medium,4.64
1519,23,Female,Medium,2.31
1520,17,Male,High,2.36
1521,16,Male,Medium,0.4
1522,18,Male,Medium,1.06
1523,24,Male,Medium,0.79
1524,19,Female,Medium,2.83
1525,20,Female,Low,1.59
1526,17,Male,Medium,0.39
1527,19,Female,Medium,2.55
1528,17,Female,Low,3.35
1529,17,Female,Low,3.68
1530,19,Male,Medium,4.19
1531,21,Male,Low,2.41
1532,22,Male,Medium,1.95
1533,18,Female,Medium,3.42
1534,18,Male,Low,0.07
1535,21,Male,High,3.17
1536,18,Male,Medium,2.03
1537,17,Female,Medium,2.26
1538,23,Male,Medium,1.48
1539,20,Male,Medium,0.64
1540,16,Male,Medium,2.01
1541,18,Male,Medium,1.54
1542,23,Female,Low,4.8
1543,19,Male,Low,4.72
1544,22,Male,Medium,3.22
1545,17,Female,Medium,4.52
1546,22,Male,Medium,3.76
1547,20,Male,Medium,1.73
1548,20,Female,Medium,3.02
1549,21,Male,Low,1.1
1550,24,Male,High,3.44
1551,21,Male,Low,0.22
1552,23,Female,High,4.16
1553,22,Female,Medium,2.92
1554,24,Female,Medium,0.29
1555,19,Female,Low,4.36
1556,17,Male,Low,4.39
1557,22,Male,Low,4.26
1558,21,Female,Medium,3.87
1559,16,Female,Medium,3.39
1560,24,Male,Medium,1.98
1561,24,Female,Low,0.68
1562,17,Male,Low,1.44
1563,18,Male,Medium,1.74
1564,20,Male,Medium,1.79
1565,20,Male,Medium,2.83
1566,16,Female,Medium,1.04
1567,23,Female,Medium,0.95
1568,23,Male,Medium,3.58
1569,19,Male,Low,0.04
1570,22,Female,Low,0.75
1571,18,Male,High,2.17
1572,21,Female,Low,0.75
1573,24,Male,Medium,4.8
1574,16,Female,Medium,3.35
1575,20,Male,Medium,2.16
1576,19,Male,High,0.56
1577,23,Male,High,1.93
1578,16,Male,Medium,3.25
1579,24,Male,Low,4.84
1580,21,Female,Medium,2.36
1581,19,Male,Low,3.46
1582,24,Male,Medium,0.98
1583,20,Female,Low,3.12
1584,20,Female,Low,1.2
1585,20,Other,High,0.99
1586,16,Female,Medium,2.55
1587,16,Male,High,1.06
1588,23,Female,Medium,3.61
1589,23,Female,Low,4.69
1590,21,Female,Medium,1.97
1591,19,Male,Medium,1.61
1592,17,Male,High,0.88
1593,17,Male,Low,1.95
1594,24,Female,Medium,2.8
1595,20,Female,Low,1.86
1596,19,Female,Low,3.12
1597,16,Male,Medium,3.31
1598,22,Female,High,0.49
1599,18,Female,Low,3.49
1600,21,Male,Medium,4.5
1601,20,Female,Medium,0.13
1602,20,Male,Low,2.76
1603,20,Female,Low,3.02
1604,16,Female,Low,3.55
1605,16,Female,Medium,1.93
1606,18,Female,Medium,4.09
1607,19,Female,Medium,2.7
1608,20,Female,Medium,2.04
1609,17,Male,Medium,3.6
1610,23,Female,Medium,4.64
1611,17,Male,Medium,4.06
1612,24,Male,Low,4.65
1613,17,Female,Low,1.33
1614,24,Female,Low,0.59
1615,22,Male,Medium,2.67
1616,23,Male,Medium,0.22
1617,17,Male,High,3.37
1618,22,Male,Medium,1.2
1619,21,Male,Medium,2.27
1620,19,Female,Medium,3.28
1621,22,Male,Medium,2.42
1622,19,Male,Low,1.18
1623,17,Male,Low,4.4
1624,22,Other,Low,3.82
1625,23,Male,Medium,3.01
1626,17,Male,Medium,3.49
1627,20,Male,Low,2.08
1628,16,Female,Medium,1.88
1629,22,Female,Medium,0.8
1630,23,Male,Low,4.02
1631,21,Male,Low,1.91
1632,20,Male,Low,3.46
1633,21,Female,High,1.5
1634,17,Female,Medium,3.98
1635,16,Male,Low,0.53
1636,22,Male,Medium,3.13
1637,22,Male,Low,4.04
1638,17,Male,Medium,3.3
1639,17,Female,Low,3.48
1640,16,Male,Medium,2.63
1641,23,Male,Medium,2.8
1642,23,Male,Medium,0.33
1643,16,Female,Low,1.25
1644,23,Female,High,3.61
1645,24,Male,Medium,4.73
1646,19,Male,Low,2.71
1647,16,Male,Medium,3.63
1648,16,Female,Medium,3.42
1649,18,Male,Medium,5.0
1650,20,Female,Low,3.98
1651,20,Female,Medium,3.14
1652,24,Female,Medium,0.58
1653,17,Male,Low,1.81
1654,17,Female,High,1.25
1655,21,Female,Medium,4.27
1656,24,Male,Medium,2.23
1657,16,Male,Low,2.68
1658,24,Male,Medium,4.82
1659,24,Male,Low,4.18
1660,24,Male,Low,3.95
1661,20,Female,Low,0.71
1662,24,Male,Low,0.11
1663,19,Female,Medium,0.63
1664,17,Male,Medium,3.7
1665,21,Other,Low,2.05
1666,19,Male,Low,0.59
1667,21,Female,Medium,3.7
1668,18,Male,Medium,0.97
1669,21,Male,Medium,2.95
1670,17,Female,Medium,3.71
1671,17,Male,Medium,3.04
1672,24,Female,Medium,4.97
1673,22,Female,Medium,2.17
1674,18,Male,Medium,1.56
1675,16,Female,Medium,1.01
1676,23,Female,High,2.52
1677,21,Male,Low,4.26
1678,22,Female,Low,4.73
1679,24,Female,Medium,4.86
1680,20,Male,Medium,2.66
1681,16,Male,High,3.03
1682,22,Female,Low,2.91
1683,20,Male,Medium,2.33
1684,18,Male,Medium,0.76
1685,24,Male,Medium,0.33
1686,16,Female,Medium,2.18
1687,16,Male,Medium,0.93
1688,16,Male,High,4.43
1689,18,Female,Medium,3.81
1690,21,Male,Low,3.09
1691,18,Female,High,0.24
1692,23,Other,High,3.11
1693,17,Female,Low,3.11
1694,24,Female,High,2.2
1695,18,Male,Medium,3.29
1696,20,Female,Low,4.29
1697,23,Male,Low,3.79
1698,17,Male,High,2.37
1699,21,Male,Low,1.31
1700,20,Male,Low,2.39
1701,24,Female,Low,4.73
1702,20,Male,Medium,4.1
1703,17,Female,Medium,0.14
1704,20,Female,High,3.91
1705,19,Female,Medium,0.85
1706,22,Male,Medium,2.86
1707,21,Female,Medium,4.03
1708,17,Male,Low,2.81
1709,20,Male,Medium,2.02
1710,22,Other,Medium,1.61
1711,22,Male,Medium,1.53
1712,20,Male,Medium,4.19
1713,24,Female,Medium,4.13
1714,19,Male,Medium,4.12
1715,18,Female,Medium,1.41
1716,19,Male,Medium,3.99
1717,20,Male,High,0.18
1718,21,Male,Medium,1.03
1719,18,Male,Medium,2.57
1720,17,Male,Medium,2.03
1721,19,Female,Medium,0.56
1722,20,Female,Low,0.21
1723,19,Female,High,3.06
1724,18,Male,Medium,1.57
1725,23,Female,Medium,0.08
1726,19,Female,Low,2.15
1727,17,Female,Medium,1.53
1728,17,Male,Low,2.88
1729,16,Female,Low,4.65
1730,19,Female,Low,1.54
1731,24,Male,Low,4.99
1732,22,Female,Low,0.43
1733,22,Male,Low,0.44
1734,22,Female,Low,3.56
1735,23,Female,Low,3.74
1736,16,Female,Low,2.11
1737,23,Male,Medium,1.43
1738,19,Male,Medium,3.97
1739,19,Female,High,4.78
1740,19,Male,High,4.95
1741,21,Male,Low,3.17
1742,22,Female,Low,3.7
1743,21,Female,Low,4.11
1744,16,Male,Low,3.99
1745,23,Male,Low,4.97
1746,22,Male,Medium,4.05
1747,21,Female,Low,3.31
1748,21,Female,Medium,1.88
1749,20,Female,Medium,2.99
1750,21,Female,Medium,4.4
1751,24,Female,Medium,1.53
1752,24,Female,High,0.15
1753,23,Male,Medium,1.64
1754,24,Female,Low,4.8
1755,23,Male,Low,3.97
1756,23,Female,Medium,0.94
1757,16,Female,Medium,0.06
1758,20,Male,Low,3.35
1759,19,Female,High,2.9
1760,17,Male,Low,0.41
1761,23,Female,Medium,4.83
1762,18,Male,Low,3.09
1763,19,Female,Medium,3.26
1764,22,Male,Medium,4.27
1765,24,Male,Medium,1.69
1766,17,Male,Medium,2.79
1767,18,Male,Medium,2.88
1768,19,Male,Medium,4.84
1769,16,Female,High,0.66
1770,22,Male,Low,3.79
1771,17,Male,Low,2.88
1772,20,Male,Medium,4.23
1773,16,Female,Medium,4.16
1774,18,Female,Medium,0.06
1775,17,Female,Low,1.28
1776,16,Female,Medium,0.9
1777,22,Male,Medium,2.31
1778,20,Male,Medium,4.53
1779,16,Male,High,0.03
1780,21,Female,Medium,2.44
1781,20,Other,Medium,4.42
1782,18,Female,Low,4.63
1783,22,Male,Low,3.29
1784,24,Male,Low,4.15
1785,24,Male,Medium,1.62
1786,24,Female,Medium,1.43
1787,17,Male,Low,0.25
1788,18,Female,Low,2.52
1789,22,Male,High,2.28
1790,20,Female,Medium,1.86
1791,17,Female,Medium,0.57
1792,18,Female,Medium,1.15
1793,21,Female,Low,1.02
1794,22,Female,High,4.72
1795,24,Female,Medium,4.83
1796,16,Female,Medium,0.02
1797,22,Female,Low,0.85
1798,23,Other,Medium,4.44
1799,18,Female,Low,0.19
1800,19,Female,Low,4.72
1801,21,Female,Low,1.9
1802,22,Male,Medium,2.69
1803,19,Male,High,3.82
1804,23,Female,Medium,1.22
1805,20,Female,Medium,0.5
1806,16,Female,Medium,4.05
1807,19,Male,High,4.92
1808,18,Female,Low,3.29
1809,24,Female,Low,4.13
1810,23,Male,Medium,4.71
1811,16,Female,Low,1.14
1812,21,Female,High,1.75
1813,24,Male,Medium,1.1
1814,22,Female,Low,0.31
1815,19,Female,Medium,3.66
1816,16,Male,Medium,0.73
1817,17,Male,Medium,0.46
1818,20,Other,Low,1.79
1819,20,Male,Medium,0.3
1820,23,Male,Medium,0.9
1821,21,Male,Medium,0.35
1822,23,Female,Medium,4.39
1823,17,Female,Medium,3.9
1824,18,Female,Medium,4.3
1825,21,Male,Medium,4.34
1826,18,Female,Medium,4.72
1827,21,Male,Low,0.93
1828,21,Male,Medium,4.5
1829,17,Male,Low,2.63
1830,22,Male,Medium,0.83
1831,17,Female,Medium,3.28
1832,21,Female,Medium,1.64
1833,16,Male,Medium,0.23
1834,18,Female,Medium,0.39
1835,17,Female,Low,2.12
1836,22,Female,Low,4.13
1837,19,Male,Medium,1.56
1838,23,Female,High,3.83
1839,21,Male,Low,0.28
1840,19,Female,Medium,1.97
1841,20,Male,Low,0.64
1842,24,Female,Low,4.32
1843,22,Male,Low,4.84
1844,24,Male,Medium,1.63
1845,22,Female,Medium,4.94
1846,16,Female,Medium,3.76
1847,23,Female,Low,0.01
1848,19,Female,Low,2.43
1849,18,Male,Medium,4.17
1850,22,Female,Low,2.67
1851,18,Male,Low,2.75
1852,23,Male,Low,2.24
1853,21,Female,Low,1.98
1854,20,Female,Low,0.14
1855,19,Female,Medium,3.11
1856,23,Female,Medium,3.83
1857,23,Female,Low,3.95
1858,16,Male,Medium,3.12
1859,24,Male,Medium,1.71
1860,20,Female,Low,0.11
1861,19,Male,High,4.48
1862,21,Male,Low,2.15
1863,21,Male,Medium,3.01
1864,17,Female,Low,0.97
1865,23,Male,Medium,0.71
1866,22,Female,Low,0.43
1867,16,Female,Medium,3.99
1868,20,Male,Low,3.23
1869,21,Female,Low,3.11
1870,19,Female,Medium,4.6
1871,17,Female,Low,0.79
1872,19,Female,Low,0.85
