student_id,gaming_hours,gaming_genre
5174,6.9,FPS
5175,7.15,FPS
5176,2.05,RPG
5177,3.36,FPS
5178,6.68,FPS
5179,6.17,FPS
5180,6.51,Casual
5181,4.15,Casual
5182,7.29,RPG
5183,2.61,FPS
5184,1.25,FPS
5185,5.67,FPS
5186,4.31,RPG
5187,6.84,Casual
5188,0.65,FPS
5189,6.75,FPS
5190,2.35,FPS
5191,5.24,Casual
5192,0.32,Casual
5193,4.88,Casual
5194,5.74,RPG
5195,2.95,FPS
5196,1.72,Casual
5197,4.3,FPS
5198,6.67,FPS
5199,2.59,FPS
5200,2.02,FPS
5201,2.23,FPS
5202,7.59,Casual
5203,2.87,FPS
5204,0.03,Casual
5205,6.25,Casual
5206,5.59,RPG
5207,1.03,FPS
5208,7.88,RPG
5209,4.86,Casual
5210,4.01,FPS
5211,3.06,Casual
5212,7.19,RPG
5213,1.95,Casual
5214,2.29,Casual
5215,0.98,FPS
5216,6.07,RPG
5217,4.76,FPS
5218,4.87,FPS
5219,1.75,Casual
5220,5.21,Casual
5221,6.12,Casual
5222,2.86,FPS
5223,6.41,FPS
5224,2.79,RPG
5225,6.07,FPS
5226,0.27,FPS
5227,4.41,Casual
5228,7.76,Casual
5229,7.85,Casual
5230,2.25,RPG
5231,3.53,RPG
5232,0.5,Casual
5233,6.99,FPS
5234,4.55,Casual
5235,3.08,FPS
5236,0.9,Casual
5237,7.57,Casual
5238,4.24,FPS
5239,2.26,Casual
5240,2.8,FPS
5241,2.17,RPG
5242,4.81,Casual
5243,7.44,Casual
5244,6.85,Casual
5245,3.68,FPS
5246,6.61,RPG
5247,3.38,Casual
5248,2.02,RPG
5249,7.87,Casual
5250,2.43,RPG
5251,2.59,Casual
5252,7.92,Casual
5253,1.07,Casual
5254,6.08,Casual
5255,7.49,FPS
5256,4.09,RPG
5257,0.02,FPS
5258,3.0,FPS
5259,0.89,RPG
5260,3.33,Casual
5261,6.32,RPG
5262,3.51,Casual
5263,3.46,Casual
5264,4.45,FPS
5265,4.65,FPS
5266,6.85,FPS
5267,2.47,RPG
5268,6.57,FPS
5269,4.53,Casual
5270,2.4,FPS
5271,2.36,FPS
5272,2.89,FPS
5273,4.98,RPG
5274,1.85,Casual
5275,7.36,Casual
5276,4.6,Casual
5277,7.36,FPS
5278,0.37,RPG
5279,2.74,RPG
5280,0.18,FPS
5281,2.18,RPG
5282,6.9,FPS
5283,0.29,FPS
5284,3.49,FPS
5285,0.94,Casual
5286,3.33,Casual
5287,6.71,FPS
5288,4.98,Casual
5289,5.89,Casual
5290,2.79,Casual
5291,7.56,RPG
5292,5.67,FPS
5293,3.37,RPG
5294,3.41,RPG
5295,7.35,Casual
5296,4.61,Casual
5297,5.65,FPS
5298,3.34,RPG
5299,1.79,RPG
5300,5.79,Casual
5301,4.86,FPS
5302,4.01,Casual
5303,4.99,FPS
5304,1.67,FPS
5305,6.35,Casual
5306,7.59,FPS
5307,7.13,Casual
5308,2.57,FPS
5309,3.25,Casual
5310,6.47,Casual
5311,4.76,FPS
5312,4.38,Casual
5313,7.41,FPS
5314,4.29,RPG
5315,4.12,FPS
5316,0.34,FPS
5317,0.56,Casual
5318,0.06,FPS
5319,7.31,RPG
5320,3.27,FPS
5321,3.75,RPG
5322,6.76,FPS
5323,4.87,FPS
5324,4.88,FPS
5325,2.37,FPS
5326,6.67,Casual
5327,1.33,Casual
5328,0.43,Casual
5329,1.53,FPS
5330,2.14,FPS
5331,2.26,RPG
5332,5.36,Casual
5333,1.74,RPG
5334,5.41,FPS
5335,0.73,Casual
5336,1.18,FPS
5337,4.07,Casual
5338,7.38,Casual
5339,6.88,Casual
5340,7.75,FPS
5341,5.2,RPG
5342,5.41,RPG
5343,5.0,FPS
5344,4.98,RPG
5345,1.18,RPG
5346,4.35,FPS
5347,3.09,FPS
5348,3.54,FPS
5349,4.19,Casual
5350,1.03,Casual
5351,2.88,Casual
5352,0.51,FPS
5353,7.84,RPG
5354,0.95,FPS
5355,2.07,RPG
5356,7.13,RPG
5357,3.86,Casual
5358,1.09,FPS
5359,3.07,FPS
5360,0.93,Casual
5361,1.6,Casual
5362,0.42,RPG
5363,3.51,FPS
5364,6.45,RPG
5365,4.69,RPG
5366,4.85,Casual
5367,1.6,Casual
5368,2.75,FPS
5369,6.76,Casual
5370,0.7,FPS
5371,6.86,FPS
5372,3.87,FPS
5373,6.7,FPS
5374,2.54,Casual
5375,2.71,RPG
5376,6.01,RPG
5377,6.28,RPG
5378,1.84,Casual
5379,7.78,Casual
5380,0.68,Casual
5381,0.55,FPS
5382,4.76,FPS
5383,5.78,RPG
5384,7.69,RPG
5385,3.24,FPS
5386,0.2,FPS
5387,4.82,RPG
5388,2.32,RPG
5389,3.46,RPG
5390,3.91,Casual
5391,0.52,RPG
5392,3.89,FPS
5393,3.41,RPG
5394,5.7,Casual
5395,5.17,FPS
5396,1.48,RPG
5397,1.65,FPS
5398,2.01,FPS
5399,1.43,RPG
5400,5.26,RPG
5401,7.96,RPG
5402,5.22,FPS
5403,4.85,RPG
5404,3.28,FPS
5405,2.5,FPS
5406,7.29,FPS
5407,7.75,Casual
5408,3.97,FPS
5409,2.32,FPS
5410,6.16,FPS
5411,1.06,RPG
5412,6.12,Casual
5413,6.55,Casual
5414,1.0,Casual
5415,7.81,FPS
5416,7.88,Casual
5417,7.49,RPG
5418,3.97,FPS
5419,1.97,RPG
5420,4.66,RPG
5421,3.36,FPS
5422,1.65,Casual
5423,3.39,RPG
5424,5.31,RPG
5425,0.57,FPS
5426,2.67,FPS
5427,0.14,Casual
5428,6.0,Casual
5429,5.13,RPG
5430,0.5,RPG
5431,7.72,Casual
5432,0.18,RPG
5433,4.72,FPS
5434,6.21,RPG
5435,6.3,RPG
5436,0.27,Casual
5437,7.25,Casual
5438,7.35,FPS
5439,4.49,FPS
5440,3.86,RPG
5441,0.36,RPG
5442,4.5,FPS
5443,3.28,RPG
5444,6.18,Casual
5445,3.23,FPS
5446,5.47,Casual
5447,0.81,FPS
5448,1.06,FPS
5449,1.12,FPS
5450,0.36,RPG
5451,4.33,Casual
5452,6.35,Casual
5453,4.88,FPS
5454,4.6,FPS
5455,5.44,RPG
5456,2.72,FPS
5457,2.9,Casual
5458,2.51,FPS
5459,5.7,FPS
5460,1.29,FPS
5461,0.1,Casual
5462,4.77,FPS
5463,7.54,FPS
5464,4.88,RPG
5465,6.26,RPG
5466,5.38,Casual
5467,3.98,FPS
5468,5.75,FPS
5469,6.59,RPG
5470,1.8,FPS
5471,2.69,RPG
5472,1.79,FPS
5473,3.62,Casual
5474,7.08,FPS
5475,2.76,Casual
5476,3.0,Casual
5477,6.88,Casual
5478,4.12,RPG
5479,4.28,Casual
5480,6.89,RPG
5481,3.92,FPS
5482,5.45,Casual
5483,0.69,RPG
5484,1.43,FPS
5485,3.24,Casual
5486,3.96,RPG
5487,7.73,Casual
5488,7.77,Casual
5489,6.81,FPS
5490,2.52,FPS
5491,7.71,Casual
5492,5.51,RPG
5493,3.14,FPS
5494,5.61,FPS
5495,0.13,FPS
5496,1.17,RPG
5497,6.64,FPS
5498,5.16,FPS
5499,2.91,RPG
5500,4.01,FPS
5501,7.24,FPS
5502,5.05,Casual
5503,3.19,RPG
5504,0.96,FPS
5505,2.35,Casual
5506,7.83,FPS
5507,3.5,RPG
5508,3.77,FPS
5509,3.99,Casual
5510,7.07,FPS
5511,4.83,FPS
5512,5.55,RPG
5513,3.12,Casual
5514,0.23,RPG
5515,7.45,Casual
5516,7.59,RPG
5517,7.59,Casual
5518,7.55,RPG
5519,6.52,FPS
5520,5.48,Casual
5521,6.76,Casual
5522,4.8,Casual
5523,1.07,RPG
5524,3.13,RPG
5525,7.77,Casual
5526,2.81,FPS
5527,6.94,Casual
5528,0.75,FPS
5529,2.67,FPS
5530,2.81,FPS
5531,0.41,RPG
5532,0.95,FPS
5533,1.55,FPS
5534,6.7,RPG
5535,0.51,RPG
5536,2.39,Casual
5537,0.08,FPS
5538,5.57,FPS
5539,4.96,FPS
5540,5.16,RPG
5541,3.0,FPS
5542,1.67,FPS
5543,5.76,RPG
5544,6.49,Casual
5545,1.11,FPS
5546,3.89,RPG
5547,1.99,FPS
5548,1.34,FPS
5549,5.87,FPS
5550,4.3,RPG
5551,1.73,RPG
5552,2.48,Casual
5553,7.73,Casual
5554,6.79,RPG
5555,7.04,FPS
5556,3.68,Casual
5557,4.99,Casual
5558,3.01,Casual
5559,0.62,FPS
5560,3.21,Casual
5561,4.75,Casual
5562,2.3,RPG
5563,6.78,Casual
5564,1.21,Casual
5565,2.94,RPG
5566,1.0,Casual
5567,3.24,Casual
5568,0.32,Casual
5569,2.18,Casual
5570,3.21,RPG
5571,3.83,FPS
5572,4.35,FPS
5573,2.2,Casual
5574,4.18,FPS
5575,4.07,FPS
5576,2.53,RPG
5577,6.64,FPS
5578,4.37,RPG
5579,2.66,Casual
5580,7.58,FPS
5581,6.76,Casual
5582,7.86,RPG
5583,5.54,RPG
5584,3.03,FPS
5585,2.25,Casual
5586,5.31,RPG
5587,7.85,FPS
5588,5.01,RPG
5589,7.05,Casual
5590,2.63,RPG
5591,3.26,Casual
5592,7.25,RPG
5593,6.05,FPS
5594,7.85,FPS
5595,6.2,FPS
5596,3.59,FPS
5597,4.25,RPG
5598,7.2,FPS
5599,4.41,Casual
5600,2.04,Casual
5601,3.48,RPG
5602,4.13,RPG
5603,0.77,FPS
5604,5.95,RPG
5605,0.87,RPG
5606,3.24,FPS
5607,6.44,FPS
5608,3.74,RPG
5609,6.74,RPG
5610,2.74,Casual
5611,7.66,Casual
5612,1.68,Casual
5613,0.31,FPS
5614,6.98,Casual
5615,6.02,RPG
5616,1.86,Casual
5617,7.88,Casual
5618,4.02,FPS
5619,7.61,FPS
5620,4.04,RPG
5621,3.77,FPS
5622,3.59,RPG
5623,2.68,Casual
5624,4.27,FPS
5625,3.62,RPG
5626,0.29,RPG
5627,2.08,FPS
5628,1.7,Casual
5629,6.94,RPG
5630,4.79,RPG
5631,6.11,Casual
5632,7.65,RPG
5633,5.15,FPS
5634,7.86,Casual
5635,2.49,RPG
5636,1.49,Casual
5637,3.23,FPS
5638,3.77,FPS
5639,7.16,Casual
5640,4.48,FPS
5641,2.34,RPG
5642,5.94,RPG
5643,4.05,RPG
5644,1.3,FPS
5645,4.61,FPS
5646,7.29,FPS
5647,6.74,RPG
5648,4.69,Casual
5649,3.02,FPS
5650,0.7,Casual
5651,3.76,FPS
5652,6.02,Casual
5653,2.88,RPG
5654,1.88,FPS
5655,7.45,RPG
5656,6.57,RPG
5657,5.11,FPS
5658,1.09,FPS
5659,1.16,FPS
5660,0.83,Casual
5661,4.93,Casual
5662,0.92,FPS
5663,6.74,RPG
5664,7.94,FPS
5665,2.93,FPS
5666,3.63,RPG
5667,5.69,Casual
5668,7.5,FPS
5669,7.15,Casual
5670,0.46,FPS
5671,1.35,Casual
5672,6.04,RPG
5673,5.51,FPS
5674,1.07,Casual
5675,4.02,FPS
5676,6.25,FPS
5677,1.75,FPS
5678,6.97,FPS
5679,0.42,FPS
5680,6.26,RPG
5681,4.93,FPS
5682,2.52,FPS
5683,5.77,Casual
5684,6.26,Casual
5685,7.47,FPS
5686,2.94,Casual
5687,5.49,RPG
5688,4.82,FPS
5689,4.2,FPS
5690,7.12,Casual
5691,0.03,Casual
5692,2.26,Casual
5693,4.31,RPG
5694,1.43,RPG
5695,7.26,RPG
5696,5.18,Casual
5697,3.82,Casual
5698,6.52,FPS
5699,3.61,RPG
5700,4.47,RPG
5701,0.02,FPS
5702,2.93,RPG
5703,1.11,Casual
5704,5.52,Casual
5705,3.83,Casual
5706,2.41,FPS
5707,3.74,FPS
5708,1.68,FPS
5709,7.4,RPG
5710,0.43,Casual
5711,6.92,Casual
5712,4.09,Casual
5713,4.95,FPS
5714,2.42,FPS
5715,7.73,Casual
5716,2.25,Casual
5717,4.71,RPG
5718,7.95,RPG
5719,7.05,RPG
5720,4.29,RPG
5721,7.92,FPS
5722,5.61,RPG
5723,1.67,RPG
5724,3.24,FPS
5725,2.68,Casual
5726,2.75,FPS
5727,6.08,RPG
5728,4.67,RPG
5729,0.3,RPG
5730,7.02,FPS
5731,2.37,RPG
5732,7.98,FPS
5733,7.63,FPS
5734,7.52,FPS
5735,6.49,FPS
5736,1.76,Casual
5737,4.26,RPG
5738,1.79,FPS
5739,2.08,Casual
5740,4.89,FPS
5741,0.33,FPS
5742,7.76,FPS
5743,7.35,Casual
5744,3.05,RPG
5745,4.12,FPS
5746,3.73,FPS
5747,7.06,RPG
5748,5.51,RPG
5749,2.22,Casual
5750,3.57,RPG
5751,3.43,RPG
5752,7.67,Casual
5753,1.4,RPG
5754,0.72,FPS
5755,7.04,FPS
5756,7.17,RPG
5757,6.97,Casual
5758,4.09,FPS
5759,5.28,RPG
5760,4.51,FPS
5761,0.56,FPS
5762,4.77,FPS
5763,0.11,FPS
5764,2.6,RPG
5765,7.46,FPS
5766,2.43,RPG
5767,7.52,FPS
5768,2.0,RPG
5769,2.52,FPS
5770,5.03,FPS
5771,6.09,RPG
5772,4.01,RPG
5773,7.06,Casual
5774,0.32,FPS
5775,7.38,RPG
5776,1.57,FPS
5777,7.07,RPG
5778,3.21,FPS
5779,6.66,Casual
5780,5.37,RPG
5781,1.41,Casual
5782,7.34,Casual
5783,1.96,Casual
5784,1.95,RPG
5785,6.51,Casual
5786,0.85,FPS
5787,1.78,FPS
5788,4.03,RPG
5789,6.64,Casual
5790,1.18,Casual
5791,4.38,FPS
5792,5.69,RPG
5793,6.88,FPS
5794,7.48,RPG
5795,6.28,FPS
5796,5.22,FPS
5797,3.47,FPS
5798,0.9,Casual
5799,5.68,RPG
5800,7.94,FPS
5801,5.89,RPG
5802,0.13,Casual
5803,3.97,Casual
5804,4.92,Casual
5805,5.52,FPS
5806,5.76,FPS
5807,4.46,FPS
5808,1.79,RPG
5809,7.54,RPG
5810,5.57,FPS
5811,1.89,Casual
5812,2.58,Casual
5813,7.38,RPG
5814,7.1,RPG
5815,3.24,RPG
5816,0.31,RPG
5817,0.39,Casual
5818,2.27,FPS
5819,5.03,RPG
5820,4.67,FPS
5821,5.07,RPG
5822,5.74,RPG
5823,0.15,FPS
5824,0.84,FPS
5825,2.88,FPS
5826,1.24,FPS
5827,0.6,RPG
5828,5.13,Casual
5829,6.52,FPS
5830,6.02,FPS
5831,6.54,RPG
5832,5.33,FPS
5833,5.88,FPS
5834,2.17,RPG
5835,7.94,Casual
5836,1.47,Casual
5837,1.72,FPS
5838,2.31,FPS
5839,7.8,RPG
5840,7.91,FPS
5841,6.36,Casual
5842,5.03,RPG
5843,4.16,FPS
5844,7.76,FPS
5845,5.56,Casual
5846,7.56,RPG
5847,2.53,Casual
5848,2.67,RPG
5849,6.84,RPG
5850,1.2,FPS
5851,7.57,Casual
5852,4.06,Casual
5853,7.41,FPS
5854,2.69,FPS
5855,5.73,RPG
5856,3.86,RPG
5857,5.01,RPG
5858,4.03,RPG
5859,7.74,Casual
5860,5.54,RPG
5861,2.01,RPG
5862,7.28,FPS
5863,2.35,FPS
5864,2.97,RPG
5865,0.82,Casual
5866,7.2,Casual
5867,2.29,Casual
5868,2.07,RPG
5869,7.36,FPS
5870,6.44,RPG
5871,1.13,FPS
5872,6.15,RPG
5873,7.3,FPS
5874,0.63,FPS
5875,6.6,RPG
5876,4.38,FPS
5877,5.35,RPG
5878,3.94,RPG
5879,5.58,Casual
5880,0.27,FPS
5881,6.1,FPS
5882,0.27,Casual
5883,3.64,FPS
5884,1.21,Casual
5885,6.59,FPS
5886,2.51,RPG
5887,3.63,FPS
5888,3.43,RPG
5889,6.18,Casual
5890,3.85,RPG
5891,6.31,RPG
5892,0.59,FPS
5893,1.53,Casual
5894,4.41,RPG
5895,7.58,FPS
5896,0.6,FPS
5897,0.34,FPS
5898,1.25,FPS
5899,5.13,Casual
5900,3.19,FPS
5901,6.6,FPS
5902,0.58,RPG
5903,1.57,RPG
5904,2.4,FPS
5905,5.01,FPS
5906,5.48,FPS
5907,0.99,RPG
5908,7.55,FPS
5909,2.73,Casual
5910,5.71,RPG
5911,4.19,RPG
5912,1.78,Casual
5913,6.77,RPG
5914,6.55,RPG
5915,3.17,FPS
5916,4.71,Casual
5917,2.06,FPS
5918,5.52,RPG
5919,2.47,RPG
5920,6.75,RPG
5921,1.74,Casual
5922,0.12,RPG
5923,2.15,FPS
5924,1.53,RPG
5925,4.07,Casual
5926,1.63,RPG
5927,6.11,FPS
5928,1.93,Casual
5929,5.66,FPS
5930,4.63,Casual
5931,7.89,FPS
5932,8.0,Casual
5933,6.96,FPS
5934,6.08,Casual
5935,3.09,Casual
5936,6.03,RPG
5937,7.65,Casual
5938,0.19,RPG
5939,4.3,FPS
5940,1.74,FPS
5941,4.46,RPG
5942,3.73,RPG
5943,4.61,FPS
5944,4.41,FPS
5945,7.68,RPG
5946,4.42,Casual
5947,6.77,Casual
5948,2.56,FPS
5949,3.5,Casual
5950,3.76,Casual
5951,2.23,FPS
5952,3.04,RPG
5953,4.79,RPG
5954,4.64,RPG
5955,5.09,RPG
5956,2.81,RPG
5957,2.53,FPS
5958,4.89,FPS
5959,1.06,FPS
5960,2.02,Casual
5961,0.34,FPS
5962,0.58,Casual
5963,1.95,RPG
5964,0.16,RPG
5965,1.96,Casual
5966,5.24,FPS
5967,0.49,FPS
5968,3.49,Casual
5969,7.3,RPG
5970,6.33,FPS
5971,2.44,FPS
5972,7.4,Casual
5973,2.64,RPG
5974,0.58,FPS
5975,7.95,Casual
5976,6.96,RPG
5977,3.73,Casual
5978,5.33,FPS
5979,5.37,RPG
5980,1.56,FPS
5981,1.6,RPG
5982,3.76,FPS
5983,7.29,FPS
5984,0.08,FPS
5985,6.26,FPS
5986,0.46,Casual
5987,3.83,FPS
5988,5.1,RPG
5989,5.49,RPG
5990,0.47,RPG
5991,3.35,Casual
5992,4.67,Casual
5993,0.53,Casual
5994,1.08,Casual
5995,5.31,Casual
5996,4.17,RPG
5997,1.29,RPG
5998,4.28,RPG
5999,7.3,FPS
6000,0.12,FPS
6001,5.14,FPS
6002,0.59,FPS
6003,0.05,RPG
6004,1.21,FPS
6005,3.38,RPG
6006,6.42,Casual
6007,2.25,RPG
6008,5.01,FPS
6009,3.29,FPS
6010,1.87,Casual
6011,4.11,Casual
6012,6.38,Casual
6013,6.66,FPS
6014,6.77,FPS
6015,2.71,Casual
6016,6.35,FPS
6017,1.7,FPS
6018,5.91,FPS
6019,7.59,Casual
6020,0.11,RPG
6021,3.52,Casual
6022,5.18,FPS
6023,5.61,Casual
6024,1.41,FPS
6025,7.78,FPS
6026,4.92,RPG
6027,1.31,RPG
6028,0.16,RPG
6029,6.27,Casual
6030,0.64,FPS
6031,1.13,FPS
6032,4.6,RPG
6033,4.83,Casual
6034,5.5,Casual
6035,3.15,RPG
6036,6.19,Casual
6037,7.79,FPS
6038,2.17,FPS
6039,5.62,RPG
6040,7.43,Casual
6041,5.49,RPG
6042,5.45,RPG
6043,1.79,RPG
6044,4.28,RPG
6045,4.5,Casual
6046,5.6,RPG
6047,7.97,FPS
6048,0.27,Casual
6049,0.52,RPG
6050,0.62,Casual
6051,5.94,Casual
6052,1.09,FPS
6053,4.98,RPG
6054,2.6,RPG
6055,3.66,FPS
6056,1.73,Casual
6057,6.93,RPG
6058,4.69,Casual
6059,7.56,Casual
6060,4.6,FPS
6061,0.99,Casual
6062,1.37,Casual
6063,7.91,Casual
6064,5.8,RPG
6065,0.39,RPG
6066,5.63,FPS
6067,3.3,Casual
6068,2.46,RPG
6069,1.23,RPG
6070,6.72,FPS
6071,0.51,RPG
6072,2.32,FPS
6073,2.45,Casual
6074,1.29,Casual
6075,4.07,FPS
6076,0.09,RPG
6077,2.41,RPG
6078,7.47,Casual
6079,2.48,Casual
6080,2.88,Casual
6081,3.79,FPS
6082,4.49,FPS
6083,6.47,RPG
6084,1.52,Casual
6085,6.97,FPS
6086,6.06,FPS
6087,5.78,Casual
6088,0.69,Casual
6089,0.17,FPS
6090,4.75,Casual
6091,6.91,FPS
6092,4.68,FPS
6093,1.71,FPS
6094,0.72,Casual
6095,5.6,RPG
6096,5.77,FPS
6097,1.38,FPS
6098,0.23,Casual
6099,3.27,RPG
6100,4.66,Casual
6101,5.65,Casual
6102,6.48,FPS
6103,4.88,Casual
6104,0.89,FPS
6105,5.46,Casual
6106,7.87,FPS
6107,7.24,FPS
6108,6.97,RPG
6109,2.42,FPS
6110,6.01,FPS
6111,6.81,RPG
6112,5.43,RPG
6113,2.0,RPG
6114,7.63,Casual
6115,3.61,RPG
6116,1.04,Casual
6117,0.88,FPS
6118,5.18,FPS
6119,3.5,RPG
6120,0.76,FPS
6121,5.92,FPS
6122,6.39,Casual
6123,5.8,RPG
6124,1.62,FPS
6125,5.52,Casual
6126,0.09,FPS
6127,2.44,RPG
6128,3.19,FPS
6129,6.68,FPS
6130,3.12,FPS
6131,0.09,Casual
6132,2.82,FPS
6133,3.99,RPG
6134,7.59,FPS
6135,7.53,FPS
6136,1.45,RPG
6137,1.48,RPG
6138,1.31,Casual
6139,6.31,Casual
6140,0.05,FPS
6141,1.02,FPS
6142,4.3,Casual
6143,1.98,Casual
6144,0.74,RPG
6145,2.88,RPG
6146,2.19,FPS
6147,4.09,RPG
6148,7.83,FPS
6149,0.99,Casual
6150,2.98,FPS
6151,7.46,FPS
6152,7.01,RPG
6153,3.15,FPS
6154,5.59,RPG
6155,0.7,Casual
6156,5.7,RPG
6157,7.78,Casual
6158,4.3,FPS
6159,3.99,FPS
6160,1.5,Casual
6161,5.07,FPS
6162,4.72,Casual
6163,5.22,RPG
6164,0.21,RPG
6165,4.39,RPG
6166,4.76,Casual
6167,1.66,Casual
6168,1.67,FPS
6169,2.21,RPG
6170,5.69,FPS
6171,4.85,Casual
6172,6.77,FPS
6173,2.37,RPG
6174,7.3,FPS
6175,5.95,FPS
6176,3.16,Casual
6177,0.76,FPS
6178,2.06,RPG
6179,7.65,RPG
6180,2.48,FPS
6181,2.64,FPS
6182,1.52,Casual
6183,6.45,Casual
6184,2.21,FPS
6185,2.64,FPS
6186,3.31,FPS
6187,3.47,Casual
6188,3.29,RPG
6189,4.03,FPS
6190,6.52,FPS
6191,6.55,Casual
6192,6.39,RPG
6193,0.81,Casual
6194,6.4,FPS
6195,0.96,Casual
6196,1.0,RPG
6197,7.58,RPG
6198,6.56,RPG
6199,4.42,RPG
6200,7.0,RPG
6201,7.91,FPS
6202,4.89,Casual
6203,4.9,Casual
6204,6.04,RPG
6205,1.86,FPS
6206,1.34,FPS
6207,6.08,Casual
6208,2.76,Casual
6209,1.08,FPS
6210,2.52,Casual
6211,2.87,RPG
6212,7.72,FPS
6213,5.58,RPG
6214,4.25,RPG
6215,7.75,FPS
6216,7.23,FPS
6217,4.1,FPS
6218,7.25,Casual
6219,3.23,RPG
6220,1.84,RPG
6221,1.86,Casual
6222,5.3,Casual
6223,4.01,FPS
6224,5.27,FPS
6225,5.49,FPS
6226,0.18,Casual
6227,0.43,RPG
6228,4.26,Casual
6229,1.53,FPS
6230,5.06,RPG
6231,4.42,FPS
6232,4.69,RPG
6233,2.42,FPS
6234,5.12,RPG
6235,6.64,Casual
6236,7.98,Casual
6237,6.71,FPS
6238,4.46,Casual
6239,1.55,Casual
6240,5.45,FPS
6241,7.5,RPG
6242,1.69,RPG
6243,2.05,FPS
6244,1.19,FPS
6245,5.89,FPS
6246,3.25,RPG
6247,0.5,FPS
6248,7.0,FPS
6249,4.46,Casual
6250,2.65,FPS
6251,2.75,FPS
6252,2.32,FPS
6253,3.64,Casual
6254,2.7,FPS
6255,4.38,FPS
6256,6.19,FPS
6257,5.4,FPS
6258,2.36,RPG
6259,4.23,Casual
6260,6.72,RPG
6261,0.55,RPG
6262,0.63,FPS
6263,4.45,FPS
6264,5.11,FPS
6265,1.69,Casual
6266,5.96,RPG
6267,5.17,FPS
6268,7.39,FPS
6269,1.35,FPS
6270,6.01,Casual
6271,0.67,RPG
6272,4.52,Casual
6273,4.42,RPG
6274,3.11,FPS
6275,6.76,Casual
6276,0.03,FPS
6277,4.16,FPS
6278,1.74,Casual
6279,5.95,FPS
6280,0.34,RPG
6281,6.65,Casual
6282,6.7,RPG
6283,6.66,FPS
6284,1.22,RPG
6285,5.04,Casual
6286,0.11,RPG
6287,6.78,RPG
6288,5.78,Casual
6289,4.25,Casual
6290,5.84,RPG
6291,0.75,FPS
6292,4.23,Casual
6293,2.33,FPS
6294,7.78,RPG
6295,6.86,FPS
6296,5.87,Casual
6297,7.47,FPS
6298,2.77,Casual
6299,7.21,FPS
6300,2.6,FPS
6301,5.86,Casual
6302,5.89,RPG
6303,0.15,RPG
6304,2.89,Casual
6305,0.16,RPG
6306,7.98,RPG
6307,0.98,FPS
6308,4.34,RPG
6309,6.32,FPS
6310,1.61,RPG
6311,3.88,Casual
6312,4.86,RPG
6313,1.28,Casual
6314,6.23,Casual
6315,2.39,Casual
6316,1.69,RPG
6317,4.47,RPG
6318,3.28,FPS
6319,7.36,FPS
6320,7.04,FPS
6321,3.87,Casual
6322,2.87,FPS
6323,2.6,Casual
6324,2.14,RPG
6325,4.36,RPG
6326,6.44,RPG
6327,2.49,FPS
6328,1.52,Casual
6329,3.8,Casual
6330,0.55,RPG
6331,5.61,Casual
6332,4.15,FPS
6333,3.97,FPS
6334,2.4,RPG
6335,7.24,Casual
6336,0.72,FPS
6337,6.96,RPG
6338,3.01,FPS
6339,7.04,Casual
6340,5.83,Casual
6341,0.83,FPS
6342,6.65,Casual
6343,5.46,FPS
6344,0.26,RPG
6345,1.07,FPS
6346,5.09,FPS
6347,5.3,FPS
6348,5.97,FPS
6349,5.76,Casual
6350,5.28,RPG
6351,6.13,FPS
6352,4.6,RPG
6353,2.09,RPG
6354,7.3,Casual
6355,0.15,RPG
6356,2.93,Casual
6357,5.83,FPS
6358,3.42,FPS
6359,0.2,RPG
6360,0.53,RPG
6361,5.19,RPG
6362,7.72,RPG
6363,4.41,RPG
6364,4.05,Casual
6365,2.55,Casual
6366,2.05,RPG
6367,0.17,RPG
6368,2.18,RPG
6369,3.59,FPS
6370,1.58,Casual
6371,0.7,FPS
6372,5.74,RPG
6373,7.16,FPS
6374,7.49,Casual
6375,4.94,FPS
6376,0.42,Casual
6377,5.93,FPS
6378,0.88,Casual
6379,5.36,Casual
6380,6.23,Casual
6381,5.81,RPG
6382,7.62,FPS
6383,5.91,Casual
6384,5.55,Casual
6385,2.09,FPS
6386,7.4,RPG
6387,1.44,FPS
6388,7.24,RPG
6389,2.5,FPS
6390,1.04,RPG
6391,6.61,RPG
6392,0.02,FPS
6393,6.66,Casual
6394,2.1,Casual
6395,7.08,RPG
6396,5.53,Casual
6397,5.33,Casual
6398,2.92,RPG
6399,0.48,FPS
6400,6.64,RPG
6401,1.37,Casual
6402,2.98,RPG
6403,4.8,RPG
6404,3.86,Casual
6405,1.59,FPS
6406,1.12,FPS
6407,0.99,Casual
6408,6.9,FPS
6409,0.25,FPS
6410,7.82,Casual
6411,1.59,RPG
6412,0.88,RPG
6413,4.62,RPG
6414,0.64,FPS
6415,4.82,RPG
6416,6.81,RPG
6417,0.38,FPS
6418,6.4,Casual
6419,3.16,FPS
6420,1.28,FPS
6421,1.41,FPS
6422,7.35,RPG
6423,0.88,Casual
6424,6.93,RPG
6425,4.35,FPS
6426,0.31,FPS
6427,3.72,RPG
6428,6.54,FPS
6429,5.81,FPS
6430,3.91,Casual
6431,6.88,Casual
6432,0.96,Casual
6433,7.28,Casual
6434,6.77,FPS
6435,5.67,Casual
6436,6.54,RPG
6437,4.35,FPS
6438,5.4,RPG
6439,4.48,FPS
6440,2.84,FPS
6441,4.55,FPS
6442,2.06,Casual
6443,3.52,Casual
6444,2.25,RPG
